Datum,Year,Street,NO,NO2,NOx,O3,O3_max_h1,O3_nb_h1>120,PM10,PM2.5,CO,SO2,PN
2012-11-14T00:00+0100,2012,Zch_Stampfenbachstrasse,35.65,34.57,46.66,10.55,21.45,0.0,18.24,,0.39,1.53,
2012-11-15T00:00+0100,2012,Zch_Stampfenbachstrasse,42.29,41.78,55.76,2.0,6.51,0.0,,,0.45,0.65,
2012-11-16T00:00+0100,2012,Zch_Stampfenbachstrasse,34.94,44.5,51.28,1.89,9.36,0.0,,,0.41,0.51,
2012-11-17T00:00+0100,2012,Zch_Stampfenbachstrasse,14.23,38.26,31.42,8.83,26.38,0.0,20.78,,0.36,0.79,
2012-11-18T00:00+0100,2012,Zch_Stampfenbachstrasse,19.01,31.8,31.87,5.72,22.72,0.0,25.39,,0.42,1.26,
2012-11-19T00:00+0100,2012,Zch_Stampfenbachstrasse,42.56,43.31,56.77,1.23,4.56,0.0,29.69,,0.48,0.64,
2012-11-20T00:00+0100,2012,Zch_Stampfenbachstrasse,38.32,46.69,55.14,4.7,16.45,0.0,,,0.42,0.77,
2012-11-21T00:00+0100,2012,Zch_Stampfenbachstrasse,49.23,47.11,64.1,1.79,7.94,0.0,31.44,,0.49,1.05,
2012-11-22T00:00+0100,2012,Zch_Stampfenbachstrasse,77.42,47.04,86.67,3.18,21.55,0.0,32.81,,0.61,2.29,
2012-11-23T00:00+0100,2012,Zch_Stampfenbachstrasse,39.08,47.39,56.11,3.66,20.28,0.0,33.08,,0.46,1.8,
2012-11-24T00:00+0100,2012,Zch_Stampfenbachstrasse,41.11,47.91,58.02,4.2,22.97,0.0,29.66,,0.57,3.07,
2012-11-25T00:00+0100,2012,Zch_Stampfenbachstrasse,13.49,37.12,30.23,23.19,63.79,0.0,22.06,,0.42,2.1,
2012-11-26T00:00+0100,2012,Zch_Stampfenbachstrasse,59.96,45.95,72.1,12.61,67.93,0.0,20.57,,0.54,1.19,
2012-11-27T00:00+0100,2012,Zch_Stampfenbachstrasse,12.07,40.41,30.81,30.86,66.62,0.0,8.15,,0.3,1.13,
2012-11-28T00:00+0100,2012,Zch_Stampfenbachstrasse,26.21,45.82,44.98,10.39,24.45,0.0,7.43,,0.37,0.94,
2012-11-29T00:00+0100,2012,Zch_Stampfenbachstrasse,43.7,48.02,60.15,7.86,33.39,0.0,8.37,,0.47,1.12,
2012-11-30T00:00+0100,2012,Zch_Stampfenbachstrasse,37.43,41.91,51.93,6.15,28.35,0.0,16.93,,0.43,2.23,
2012-12-01T00:00+0100,2012,Zch_Stampfenbachstrasse,14.08,32.45,28.26,12.24,20.08,0.0,18.03,,0.38,2.36,
2012-12-02T00:00+0100,2012,Zch_Stampfenbachstrasse,4.3,21.12,14.49,36.02,55.36,0.0,14.81,,0.27,1.36,
2012-12-03T00:00+0100,2012,Zch_Stampfenbachstrasse,12.43,35.16,28.35,40.17,60.43,0.0,11.07,,0.28,1.34,
2012-12-04T00:00+0100,2012,Zch_Stampfenbachstrasse,3.83,20.07,13.57,53.76,65.01,0.0,5.07,,0.22,0.61,
2012-12-05T00:00+0100,2012,Zch_Stampfenbachstrasse,9.24,32.86,24.59,43.61,60.16,0.0,6.69,,0.27,0.73,
2012-12-06T00:00+0100,2012,Zch_Stampfenbachstrasse,8.27,31.0,22.84,36.13,58.76,0.0,10.25,,0.3,1.19,
2012-12-07T00:00+0100,2012,Zch_Stampfenbachstrasse,42.2,56.06,63.15,15.06,31.96,0.0,16.5,,0.45,3.04,
2012-12-08T00:00+0100,2012,Zch_Stampfenbachstrasse,12.73,41.79,32.06,20.38,37.07,0.0,15.38,,0.39,2.42,
2012-12-09T00:00+0100,2012,Zch_Stampfenbachstrasse,7.41,30.32,21.8,41.71,66.75,0.0,15.08,,0.31,2.68,
2012-12-10T00:00+0100,2012,Zch_Stampfenbachstrasse,5.28,24.46,17.02,45.62,68.94,0.0,8.53,,0.26,0.99,
2012-12-11T00:00+0100,2012,Zch_Stampfenbachstrasse,7.81,29.99,21.95,27.35,45.03,0.0,14.04,,0.33,1.82,
2012-12-12T00:00+0100,2012,Zch_Stampfenbachstrasse,52.61,56.77,71.86,7.84,21.88,0.0,30.81,,0.56,3.18,
2012-12-13T00:00+0100,2012,Zch_Stampfenbachstrasse,97.41,79.37,119.61,1.88,5.98,0.0,49.54,,0.77,4.52,
2012-12-14T00:00+0100,2012,Zch_Stampfenbachstrasse,81.46,80.96,107.65,3.23,12.61,0.0,39.92,,0.69,6.36,
2012-12-15T00:00+0100,2012,Zch_Stampfenbachstrasse,27.03,54.52,50.18,17.3,75.05,0.0,17.83,,0.53,2.34,
2012-12-16T00:00+0100,2012,Zch_Stampfenbachstrasse,3.24,21.87,14.04,53.21,72.53,0.0,6.86,,0.25,1.37,
2012-12-17T00:00+0100,2012,Zch_Stampfenbachstrasse,6.32,25.47,18.38,48.57,63.25,0.0,6.58,,0.26,0.76,
2012-12-18T00:00+0100,2012,Zch_Stampfenbachstrasse,20.09,44.36,39.3,31.56,69.59,0.0,5.47,,0.35,0.75,
2012-12-19T00:00+0100,2012,Zch_Stampfenbachstrasse,40.2,53.0,59.95,12.37,30.34,0.0,16.32,,0.46,1.83,
2012-12-20T00:00+0100,2012,Zch_Stampfenbachstrasse,46.21,54.53,65.56,10.43,30.83,0.0,19.59,,0.5,2.33,
2012-12-21T00:00+0100,2012,Zch_Stampfenbachstrasse,20.46,42.28,38.51,24.87,51.57,0.0,13.23,,0.41,1.5,
2012-12-22T00:00+0100,2012,Zch_Stampfenbachstrasse,9.7,32.42,24.73,21.27,39.74,0.0,13.33,,0.35,1.41,
2012-12-23T00:00+0100,2012,Zch_Stampfenbachstrasse,4.31,19.51,13.66,38.38,57.3,0.0,9.39,,0.25,0.93,
2012-12-24T00:00+0100,2012,Zch_Stampfenbachstrasse,29.29,43.48,46.22,10.72,19.92,0.0,26.29,,0.41,2.98,
2012-12-25T00:00+0100,2012,Zch_Stampfenbachstrasse,9.02,21.76,18.61,42.13,65.1,0.0,13.3,,0.29,2.18,
2012-12-26T00:00+0100,2012,Zch_Stampfenbachstrasse,0.72,6.84,4.15,62.11,68.74,0.0,5.85,,0.19,0.61,
2012-12-27T00:00+0100,2012,Zch_Stampfenbachstrasse,2.82,12.86,8.98,58.74,73.31,0.0,4.25,,0.22,0.52,
2012-12-28T00:00+0100,2012,Zch_Stampfenbachstrasse,4.87,23.86,16.38,47.86,72.8,0.0,9.39,,0.26,0.88,
2012-12-29T00:00+0100,2012,Zch_Stampfenbachstrasse,34.27,49.88,53.56,11.21,33.15,0.0,18.55,,0.48,4.28,
2012-12-30T00:00+0100,2012,Zch_Stampfenbachstrasse,1.35,13.03,7.9,59.25,73.41,0.0,8.84,,0.23,1.68,
2012-12-31T00:00+0100,2012,Zch_Stampfenbachstrasse,17.28,38.58,34.03,30.85,63.8,0.0,22.55,,0.35,3.42,
2013-01-01T00:00+0100,2013,Zch_Stampfenbachstrasse,17.62,26.17,27.81,42.9,71.71,0.0,63.49,,0.38,3.65,
2013-01-02T00:00+0100,2013,Zch_Stampfenbachstrasse,19.19,38.45,35.49,35.96,64.32,0.0,14.74,,0.34,2.28,
2013-01-03T00:00+0100,2013,Zch_Stampfenbachstrasse,24.29,48.89,45.04,17.22,46.04,0.0,19.06,,0.42,3.13,
2013-01-04T00:00+0100,2013,Zch_Stampfenbachstrasse,23.52,50.82,45.43,12.02,26.61,0.0,21.03,,0.43,2.65,
2013-01-05T00:00+0100,2013,Zch_Stampfenbachstrasse,8.04,28.16,21.17,26.2,49.61,0.0,15.45,,0.34,1.83,
2013-01-06T00:00+0100,2013,Zch_Stampfenbachstrasse,2.99,17.07,11.33,35.47,46.79,0.0,13.63,,0.25,1.25,
2013-01-07T00:00+0100,2013,Zch_Stampfenbachstrasse,17.99,30.36,30.3,20.81,32.12,0.0,16.93,,0.34,1.26,
2013-01-08T00:00+0100,2013,Zch_Stampfenbachstrasse,31.3,34.78,43.28,13.36,28.97,0.0,30.43,,0.43,1.6,
2013-01-09T00:00+0100,2013,Zch_Stampfenbachstrasse,47.39,42.93,60.44,1.92,4.32,0.0,35.52,,0.54,0.99,
2013-01-10T00:00+0100,2013,Zch_Stampfenbachstrasse,40.04,42.73,54.44,5.4,20.13,0.0,24.67,,0.52,1.46,
2013-01-11T00:00+0100,2013,Zch_Stampfenbachstrasse,27.37,41.57,43.68,12.16,29.31,0.0,12.67,,0.41,1.61,
2013-01-12T00:00+0100,2013,Zch_Stampfenbachstrasse,8.29,31.18,22.95,33.24,56.37,0.0,19.16,,0.34,2.2,
2013-01-13T00:00+0100,2013,Zch_Stampfenbachstrasse,10.52,30.45,24.36,19.94,32.01,0.0,23.63,,0.37,2.12,
2013-01-14T00:00+0100,2013,Zch_Stampfenbachstrasse,21.38,33.7,34.76,9.52,21.25,0.0,29.69,,0.44,2.12,
2013-01-15T00:00+0100,2013,Zch_Stampfenbachstrasse,25.65,37.44,40.14,19.13,55.03,0.0,19.7,,0.42,2.5,
2013-01-16T00:00+0100,2013,Zch_Stampfenbachstrasse,16.23,35.16,31.4,29.79,54.26,0.0,17.47,,0.37,2.42,
2013-01-17T00:00+0100,2013,Zch_Stampfenbachstrasse,22.0,43.51,40.39,9.73,28.67,0.0,28.5,,0.46,3.05,
2013-01-18T00:00+0100,2013,Zch_Stampfenbachstrasse,58.56,58.36,77.47,5.68,16.84,0.0,36.31,,0.64,4.85,
2013-01-19T00:00+0100,2013,Zch_Stampfenbachstrasse,21.47,48.93,42.8,5.42,13.08,0.0,39.52,,0.6,4.07,
2013-01-20T00:00+0100,2013,Zch_Stampfenbachstrasse,19.15,46.5,39.67,4.92,13.49,0.0,47.97,,0.61,3.3,
2013-01-21T00:00+0100,2013,Zch_Stampfenbachstrasse,26.25,44.51,44.32,11.13,24.43,0.0,21.64,,0.52,2.75,
2013-01-22T00:00+0100,2013,Zch_Stampfenbachstrasse,33.17,55.03,55.37,15.23,45.83,0.0,16.68,,0.49,3.15,
2013-01-23T00:00+0100,2013,Zch_Stampfenbachstrasse,83.47,70.35,103.7,3.91,16.19,0.0,35.51,,0.71,4.0,
2013-01-24T00:00+0100,2013,Zch_Stampfenbachstrasse,41.67,61.01,65.32,10.02,25.19,0.0,29.44,,0.53,3.19,
2013-01-25T00:00+0100,2013,Zch_Stampfenbachstrasse,33.01,53.56,54.47,12.64,30.33,0.0,46.84,,0.6,3.71,
2013-01-26T00:00+0100,2013,Zch_Stampfenbachstrasse,15.66,45.83,36.52,16.58,43.24,0.0,50.47,,0.5,3.81,
2013-01-27T00:00+0100,2013,Zch_Stampfenbachstrasse,10.26,42.47,30.43,35.21,63.07,0.0,34.4,,0.4,4.3,
2013-01-28T00:00+0100,2013,Zch_Stampfenbachstrasse,24.89,52.44,47.38,24.49,58.94,0.0,15.45,,0.43,1.82,
2013-01-29T00:00+0100,2013,Zch_Stampfenbachstrasse,4.1,23.85,15.76,54.66,73.67,0.0,15.15,,0.26,1.48,
2013-01-30T00:00+0100,2013,Zch_Stampfenbachstrasse,3.25,15.28,10.59,51.15,76.46,0.0,8.76,,0.2,1.17,
2013-01-31T00:00+0100,2013,Zch_Stampfenbachstrasse,8.56,20.94,17.81,60.41,74.48,0.0,11.26,,0.24,1.06,
2013-02-01T00:00+0100,2013,Zch_Stampfenbachstrasse,7.25,26.03,19.43,46.97,67.25,0.0,7.94,,0.25,0.72,
2013-02-02T00:00+0100,2013,Zch_Stampfenbachstrasse,4.68,20.67,14.56,50.0,71.01,0.0,6.92,,0.26,1.14,
2013-02-03T00:00+0100,2013,Zch_Stampfenbachstrasse,2.58,15.84,10.35,56.52,65.22,0.0,13.77,,0.25,1.23,
2013-02-04T00:00+0100,2013,Zch_Stampfenbachstrasse,4.91,20.96,14.9,52.75,67.15,0.0,6.37,,0.26,0.76,
2013-02-05T00:00+0100,2013,Zch_Stampfenbachstrasse,5.3,20.19,14.81,62.52,80.03,0.0,,,0.23,0.7,
2013-02-06T00:00+0100,2013,Zch_Stampfenbachstrasse,5.1,22.95,16.09,60.23,84.75,0.0,8.06,,0.25,0.76,
2013-02-07T00:00+0100,2013,Zch_Stampfenbachstrasse,7.84,30.96,22.48,38.64,54.93,0.0,13.92,,0.31,1.35,
2013-02-08T00:00+0100,2013,Zch_Stampfenbachstrasse,5.89,26.93,18.8,50.35,62.21,0.0,13.6,,0.29,1.29,
2013-02-09T00:00+0100,2013,Zch_Stampfenbachstrasse,7.86,26.12,19.96,48.62,58.29,0.0,12.6,,0.29,2.29,
2013-02-10T00:00+0100,2013,Zch_Stampfenbachstrasse,6.68,28.27,20.14,47.23,63.97,0.0,17.95,,0.33,2.95,
2013-02-11T00:00+0100,2013,Zch_Stampfenbachstrasse,26.65,55.64,50.47,21.79,43.25,0.0,27.63,,0.48,3.15,
2013-02-12T00:00+0100,2013,Zch_Stampfenbachstrasse,29.3,55.32,52.42,17.26,34.9,0.0,43.02,,0.52,3.1,
2013-02-13T00:00+0100,2013,Zch_Stampfenbachstrasse,20.84,45.59,40.55,34.34,57.43,0.0,41.63,,0.49,4.51,
2013-02-14T00:00+0100,2013,Zch_Stampfenbachstrasse,36.26,65.96,63.56,21.7,43.35,0.0,56.12,,0.61,5.75,
2013-02-15T00:00+0100,2013,Zch_Stampfenbachstrasse,18.73,52.76,42.61,26.45,57.2,0.0,27.49,,0.46,2.34,
2013-02-16T00:00+0100,2013,Zch_Stampfenbachstrasse,15.43,48.33,37.65,22.33,48.7,0.0,21.89,,0.43,3.57,
2013-02-17T00:00+0100,2013,Zch_Stampfenbachstrasse,8.78,33.05,24.32,33.62,56.78,0.0,26.59,,0.39,3.07,
2013-02-18T00:00+0100,2013,Zch_Stampfenbachstrasse,19.99,41.79,37.88,31.19,58.84,0.0,29.71,,0.46,2.83,
2013-02-19T00:00+0100,2013,Zch_Stampfenbachstrasse,27.02,65.0,55.65,28.18,75.67,0.0,36.7,,0.51,4.2,
2013-02-20T00:00+0100,2013,Zch_Stampfenbachstrasse,16.73,35.98,32.23,40.14,62.71,0.0,22.11,,0.39,2.54,
2013-02-21T00:00+0100,2013,Zch_Stampfenbachstrasse,12.79,28.23,25.01,49.95,58.99,0.0,17.5,,0.33,2.34,
2013-02-22T00:00+0100,2013,Zch_Stampfenbachstrasse,12.06,28.78,24.72,53.8,65.29,0.0,28.51,,0.4,2.82,
2013-02-23T00:00+0100,2013,Zch_Stampfenbachstrasse,9.13,31.18,23.63,52.74,62.57,0.0,50.55,,0.53,4.37,
2013-02-24T00:00+0100,2013,Zch_Stampfenbachstrasse,7.73,32.7,23.29,49.2,64.22,0.0,38.92,,0.53,4.32,
2013-02-25T00:00+0100,2013,Zch_Stampfenbachstrasse,31.22,62.26,57.59,35.51,74.06,0.0,54.89,,0.68,4.94,
2013-02-26T00:00+0100,2013,Zch_Stampfenbachstrasse,22.86,58.67,49.01,32.54,52.07,0.0,70.89,,0.75,3.66,
2013-02-27T00:00+0100,2013,Zch_Stampfenbachstrasse,34.87,55.0,56.71,15.77,41.2,0.0,62.23,,0.72,2.63,
2013-02-28T00:00+0100,2013,Zch_Stampfenbachstrasse,45.98,52.45,64.29,6.14,11.85,0.0,36.14,,0.65,3.0,
2013-03-01T00:00+0100,2013,Zch_Stampfenbachstrasse,27.21,47.66,46.74,18.31,32.7,0.0,48.28,,0.57,2.6,
2013-03-02T00:00+0100,2013,Zch_Stampfenbachstrasse,11.43,32.4,26.11,27.08,33.71,0.0,26.07,,0.41,1.99,
2013-03-03T00:00+0100,2013,Zch_Stampfenbachstrasse,9.27,32.44,24.39,32.99,48.17,0.0,36.3,,0.41,2.66,
2013-03-04T00:00+0100,2013,Zch_Stampfenbachstrasse,41.93,64.27,67.23,13.55,40.14,0.0,59.49,,0.61,3.91,
2013-03-05T00:00+0100,2013,Zch_Stampfenbachstrasse,61.63,77.81,90.1,6.79,22.45,0.0,67.85,,0.73,5.63,
2013-03-06T00:00+0100,2013,Zch_Stampfenbachstrasse,66.46,87.53,99.06,5.96,30.28,0.0,55.17,,0.74,6.33,
2013-03-07T00:00+0100,2013,Zch_Stampfenbachstrasse,58.93,76.38,87.19,11.51,36.31,0.0,51.23,,0.71,5.0,
2013-03-08T00:00+0100,2013,Zch_Stampfenbachstrasse,31.06,51.2,51.68,29.27,72.38,0.0,32.64,,0.49,3.31,
2013-03-09T00:00+0100,2013,Zch_Stampfenbachstrasse,6.85,32.99,22.74,45.73,83.41,0.0,18.73,,0.35,2.02,
2013-03-10T00:00+0100,2013,Zch_Stampfenbachstrasse,4.11,24.64,16.18,54.43,84.41,0.0,16.96,,0.32,1.99,
2013-03-11T00:00+0100,2013,Zch_Stampfenbachstrasse,27.3,52.45,49.31,27.55,58.65,0.0,15.91,,0.44,1.87,
2013-03-12T00:00+0100,2013,Zch_Stampfenbachstrasse,26.4,39.03,41.58,25.29,50.64,0.0,21.68,,0.42,1.25,
2013-03-13T00:00+0100,2013,Zch_Stampfenbachstrasse,9.23,31.8,24.03,32.6,47.64,0.0,17.8,,0.39,1.19,
2013-03-14T00:00+0100,2013,Zch_Stampfenbachstrasse,17.01,39.06,34.06,55.11,75.75,0.0,23.49,,0.39,2.42,
2013-03-15T00:00+0100,2013,Zch_Stampfenbachstrasse,13.55,40.14,31.85,47.34,65.61,0.0,28.28,,0.34,2.37,
2013-03-16T00:00+0100,2013,Zch_Stampfenbachstrasse,11.59,45.53,33.1,45.29,68.23,0.0,20.16,,0.37,4.25,
2013-03-17T00:00+0100,2013,Zch_Stampfenbachstrasse,9.05,45.88,31.25,31.45,54.93,0.0,25.62,,0.45,4.95,
2013-03-18T00:00+0100,2013,Zch_Stampfenbachstrasse,15.39,38.75,32.6,51.6,78.23,0.0,12.06,,0.35,1.47,
2013-03-19T00:00+0100,2013,Zch_Stampfenbachstrasse,7.77,26.44,20.06,61.28,79.94,0.0,12.24,,0.29,1.4,
2013-03-20T00:00+0100,2013,Zch_Stampfenbachstrasse,10.21,30.36,24.06,57.11,88.45,0.0,14.22,,0.3,2.05,
2013-03-21T00:00+0100,2013,Zch_Stampfenbachstrasse,11.68,37.31,28.88,57.17,86.01,0.0,18.4,,0.35,1.65,
2013-03-22T00:00+0100,2013,Zch_Stampfenbachstrasse,16.87,42.6,35.8,43.58,71.72,0.0,24.2,,0.39,2.36,
2013-03-23T00:00+0100,2013,Zch_Stampfenbachstrasse,8.07,25.6,19.86,44.23,55.18,0.0,38.03,,0.38,1.88,
2013-03-24T00:00+0100,2013,Zch_Stampfenbachstrasse,6.03,19.33,14.95,50.02,59.33,0.0,46.9,,0.38,1.71,
2013-03-25T00:00+0100,2013,Zch_Stampfenbachstrasse,19.08,37.21,34.76,34.13,59.29,0.0,42.42,,0.46,1.45,
2013-03-26T00:00+0100,2013,Zch_Stampfenbachstrasse,21.56,43.82,40.2,43.44,60.55,0.0,38.05,,0.45,1.59,
2013-03-27T00:00+0100,2013,Zch_Stampfenbachstrasse,19.7,46.21,39.96,44.46,61.55,0.0,56.02,,0.49,2.45,
2013-03-28T00:00+0100,2013,Zch_Stampfenbachstrasse,49.38,62.92,72.49,16.75,45.23,0.0,62.69,,0.63,2.31,
2013-03-29T00:00+0100,2013,Zch_Stampfenbachstrasse,6.35,32.21,21.93,53.37,74.52,0.0,38.05,,0.38,1.69,
2013-03-30T00:00+0100,2013,Zch_Stampfenbachstrasse,10.98,45.3,32.49,24.06,41.95,0.0,26.01,,0.48,1.93,
2013-03-31T00:00+0100,2013,Zch_Stampfenbachstrasse,4.99,25.53,17.35,54.9,67.64,0.0,54.07,,0.41,1.66,
2013-04-01T00:00+0100,2013,Zch_Stampfenbachstrasse,3.72,17.28,12.02,81.53,100.0,0.0,38.65,,0.35,1.82,
2013-04-02T00:00+0100,2013,Zch_Stampfenbachstrasse,16.52,38.93,33.6,51.31,79.0,0.0,37.4,,0.43,1.87,
2013-04-03T00:00+0100,2013,Zch_Stampfenbachstrasse,15.37,37.47,31.92,51.0,74.46,0.0,38.54,,0.45,1.91,
2013-04-04T00:00+0100,2013,Zch_Stampfenbachstrasse,15.0,36.89,31.31,51.78,73.91,0.0,45.84,,0.44,2.13,
2013-04-05T00:00+0100,2013,Zch_Stampfenbachstrasse,19.43,40.62,36.81,30.33,57.6,0.0,62.33,,0.52,1.85,
2013-04-06T00:00+0100,2013,Zch_Stampfenbachstrasse,13.48,31.38,27.21,45.28,66.85,0.0,56.92,,0.45,2.22,
2013-04-07T00:00+0100,2013,Zch_Stampfenbachstrasse,7.15,22.96,17.74,55.93,73.77,0.0,33.41,,0.39,1.96,
2013-04-08T00:00+0100,2013,Zch_Stampfenbachstrasse,16.54,37.18,32.71,33.32,54.09,0.0,36.59,,0.46,2.13,
2013-04-09T00:00+0100,2013,Zch_Stampfenbachstrasse,8.13,27.63,20.97,60.68,88.84,0.0,11.77,,0.3,1.34,
2013-04-10T00:00+0100,2013,Zch_Stampfenbachstrasse,4.02,19.91,13.64,75.49,88.87,0.0,13.39,,0.23,1.3,
2013-04-11T00:00+0100,2013,Zch_Stampfenbachstrasse,15.11,36.89,31.41,42.67,67.16,0.0,13.39,,0.34,1.59,
2013-04-12T00:00+0100,2013,Zch_Stampfenbachstrasse,2.59,12.87,8.8,77.98,86.71,0.0,6.11,,0.21,0.87,
2013-04-13T00:00+0100,2013,Zch_Stampfenbachstrasse,4.08,20.12,13.79,72.71,95.95,0.0,9.04,,0.26,1.34,
2013-04-14T00:00+0100,2013,Zch_Stampfenbachstrasse,6.08,28.73,19.9,58.84,94.31,0.0,13.08,,0.33,1.85,
2013-04-15T00:00+0100,2013,Zch_Stampfenbachstrasse,15.46,42.65,34.7,49.78,111.78,0.0,21.94,,0.41,2.11,
2013-04-16T00:00+0100,2013,Zch_Stampfenbachstrasse,11.68,36.6,28.5,61.77,104.66,0.0,24.14,,0.34,1.79,
2013-04-17T00:00+0100,2013,Zch_Stampfenbachstrasse,27.87,61.22,54.36,52.61,109.42,0.0,29.79,,0.44,1.58,
2013-04-18T00:00+0100,2013,Zch_Stampfenbachstrasse,7.56,24.5,18.87,75.94,111.54,0.0,23.69,,0.3,1.51,
2013-04-19T00:00+0100,2013,Zch_Stampfenbachstrasse,17.95,39.32,34.95,58.44,84.81,0.0,11.38,,0.33,0.7,
2013-04-20T00:00+0100,2013,Zch_Stampfenbachstrasse,13.9,39.2,31.64,42.45,71.43,0.0,6.03,,0.35,1.04,
2013-04-21T00:00+0100,2013,Zch_Stampfenbachstrasse,4.9,21.46,15.15,34.85,45.86,0.0,14.34,,0.32,0.88,
2013-04-22T00:00+0100,2013,Zch_Stampfenbachstrasse,15.44,33.68,29.99,31.56,40.94,0.0,21.71,,0.38,1.12,
2013-04-23T00:00+0100,2013,Zch_Stampfenbachstrasse,23.28,40.08,39.62,32.78,81.19,0.0,27.62,,0.41,1.84,
2013-04-24T00:00+0100,2013,Zch_Stampfenbachstrasse,25.12,45.21,43.78,48.07,114.56,0.0,27.96,,0.46,2.11,
2013-04-25T00:00+0100,2013,Zch_Stampfenbachstrasse,21.13,49.68,42.92,67.88,121.19,2.0,22.81,,0.44,2.06,
2013-04-26T00:00+0100,2013,Zch_Stampfenbachstrasse,7.37,33.34,23.34,65.93,119.32,0.0,27.38,,0.32,1.76,
2013-04-27T00:00+0100,2013,Zch_Stampfenbachstrasse,4.81,17.0,12.75,56.54,88.19,0.0,10.04,,0.27,0.86,
2013-04-28T00:00+0100,2013,Zch_Stampfenbachstrasse,6.14,16.25,13.42,39.56,53.62,0.0,7.23,,0.3,1.05,
2013-04-29T00:00+0100,2013,Zch_Stampfenbachstrasse,28.31,36.19,41.62,12.71,31.02,0.0,20.66,,0.43,1.27,
2013-04-30T00:00+0100,2013,Zch_Stampfenbachstrasse,31.36,34.42,43.14,7.73,14.13,0.0,32.21,,0.44,1.11,
2013-05-01T00:00+0100,2013,Zch_Stampfenbachstrasse,5.9,16.45,13.33,30.83,54.3,0.0,36.09,,0.32,1.2,
2013-05-02T00:00+0100,2013,Zch_Stampfenbachstrasse,15.27,28.42,27.1,47.0,83.61,0.0,33.92,,0.36,1.09,
2013-05-03T00:00+0100,2013,Zch_Stampfenbachstrasse,10.09,29.06,23.29,54.04,73.75,0.0,14.69,,0.3,1.06,
2013-05-04T00:00+0100,2013,Zch_Stampfenbachstrasse,3.15,16.3,11.05,63.39,77.92,0.0,9.97,,0.29,1.18,
2013-05-05T00:00+0100,2013,Zch_Stampfenbachstrasse,5.69,20.01,15.02,64.18,103.91,0.0,15.62,,0.33,1.5,
2013-05-06T00:00+0100,2013,Zch_Stampfenbachstrasse,11.09,30.03,24.59,62.83,92.24,0.0,20.09,,0.33,1.71,
2013-05-07T00:00+0100,2013,Zch_Stampfenbachstrasse,6.91,23.09,17.61,67.78,98.47,0.0,19.43,,0.31,1.14,
2013-05-08T00:00+0100,2013,Zch_Stampfenbachstrasse,10.36,26.06,21.94,66.94,108.94,0.0,19.23,,0.29,1.37,
2013-05-09T00:00+0100,2013,Zch_Stampfenbachstrasse,2.83,11.63,8.35,62.5,78.49,0.0,11.22,,0.22,0.94,
2013-05-10T00:00+0100,2013,Zch_Stampfenbachstrasse,5.49,19.38,14.54,47.14,62.34,0.0,11.56,,0.24,0.95,
2013-05-11T00:00+0100,2013,Zch_Stampfenbachstrasse,5.21,18.33,13.76,50.82,72.83,0.0,11.86,,0.27,1.27,
2013-05-12T00:00+0100,2013,Zch_Stampfenbachstrasse,1.89,9.95,6.72,66.49,86.18,0.0,7.62,,0.21,1.18,
2013-05-13T00:00+0100,2013,Zch_Stampfenbachstrasse,5.57,17.88,13.81,58.97,80.71,0.0,12.7,,0.23,1.42,
2013-05-14T00:00+0100,2013,Zch_Stampfenbachstrasse,10.8,25.29,21.88,60.26,88.0,0.0,18.74,,0.28,1.36,
2013-05-15T00:00+0100,2013,Zch_Stampfenbachstrasse,10.5,29.03,23.6,57.83,88.15,0.0,18.44,,0.3,1.64,
2013-05-16T00:00+0100,2013,Zch_Stampfenbachstrasse,9.06,28.45,22.14,44.08,66.36,0.0,14.8,,0.27,1.39,
2013-05-17T00:00+0100,2013,Zch_Stampfenbachstrasse,7.19,24.06,18.34,42.84,57.79,0.0,8.56,,0.27,1.18,
2013-05-18T00:00+0100,2013,Zch_Stampfenbachstrasse,5.05,19.34,14.16,75.83,99.29,0.0,8.88,,0.28,1.36,
2013-05-19T00:00+0100,2013,Zch_Stampfenbachstrasse,0.9,5.51,3.61,88.21,99.35,0.0,7.45,,0.2,0.96,
2013-05-20T00:00+0100,2013,Zch_Stampfenbachstrasse,1.28,6.62,4.49,80.22,99.58,0.0,7.46,,0.19,1.04,
2013-05-21T00:00+0100,2013,Zch_Stampfenbachstrasse,9.0,27.06,21.37,52.18,79.49,0.0,9.04,,0.27,1.11,
2013-05-22T00:00+0100,2013,Zch_Stampfenbachstrasse,5.35,18.98,14.22,42.76,60.82,0.0,8.43,,0.24,1.09,
2013-05-23T00:00+0100,2013,Zch_Stampfenbachstrasse,5.82,20.16,15.21,57.24,76.0,0.0,12.53,,0.22,1.24,
2013-05-24T00:00+0100,2013,Zch_Stampfenbachstrasse,10.1,28.12,22.8,57.03,77.03,0.0,9.53,,0.26,1.54,
2013-05-25T00:00+0100,2013,Zch_Stampfenbachstrasse,7.17,23.22,17.89,60.3,90.69,0.0,11.7,,0.27,2.0,
2013-05-26T00:00+0100,2013,Zch_Stampfenbachstrasse,1.0,8.12,5.05,82.2,96.31,0.0,11.74,,0.19,1.28,
2013-05-27T00:00+0100,2013,Zch_Stampfenbachstrasse,11.92,29.9,25.2,67.99,84.71,0.0,18.14,,0.28,1.49,
2013-05-28T00:00+0100,2013,Zch_Stampfenbachstrasse,15.82,32.48,29.67,57.37,92.84,0.0,14.56,,0.31,1.88,
