"id","lokalisationsname","messwert_von","messwert_bis","temporegime","temporegime_technical","umgesetzt_datum","rechtskraeftig_datum","publiziert_vsi_datum","ausnahmen_fahrverbot","fahrverbot_ssv","objectid"
"1506","Rainstrasse","0.00000000","41.42600000","T30","T30","","","","","","6529"
"1512","Vladimir-Prelog-Weg","0.00000000","257.19900000","Fahrverbot","T0","","","","","","6530"
"1518","Brüttenweg","0.00000000","104.49900000","T30","T30","","","","","","6531"
"1525","Buchensteig","0.00000000","62.75500000","Fahrverbot","T0","","","","","","6532"
"1533","Bührlestrasse","0.00000000","142.21900000","Fahrverbot","T0","","","","","","6533"
"1543","Leutholdstrasse","0.00000000","65.45000000","Fahrverbot","T0","","","","","","6534"
"3758","Im Struppen","0.00000000","172.24000000","Fahrverbot","T0","","","","","","6535"
"3763","Buchhölzliweg","0.00000000","95.03500000","Fahrverbot","T0","","","","","","6536"
"3769","Lindenhofstrasse","218.39300000","318.91300000","Fahrverbot","T0","","","","","","6537"
"3774","Kernstrasse","213.88300000","335.43000000","T30","T30","","","","","","6538"
"3785","Universitätstrasse","733.07100000","786.47400000","T30","T30","20171218000000","","","","","6539"
"3789","Elfenweg","0.00000000","117.99900000","T20","T20","20170913000000","","","","","6540"
"3791","Tièchestrasse","801.90000000","875.99500000","T50","T50","","","","","","6541"
"3800","Rotbuchstrasse","0.00000000","198.87400000","T50","T50","","","","","","6542"
"3802","Flurstrasse","1097.69600000","1250.55900000","T50","T50","","","","","","6543"
"3807","Samariterstrasse","0.00000000","292.03100000","T30","T30","","","","","","6544"
"3815","Klosbachstrasse","955.92200000","1065.20500000","T30","T30","","","","","","6545"
"3820","Hardstrasse","1159.98000000","1181.82700000","Fahrverbot","T0","20180122000000","","","","","6546"
"3829","Hitzigweg","113.43200000","177.30600000","T30","T30","","","","","","6547"
"3833","Schwamendingerplatz","103.75300000","115.46800000","T20","T20","20141105000000","","","","","6548"
"2787","Binzmühlestrasse","2389.35400000","2556.07300000","T50","T50","","","","","","6549"
"2789","Hönggerstrasse","447.68700000","1183.67100000","T50","T50","","","","","","6550"
"2801","Regina-Kägi-Hof","53.29200000","58.06100000","Fahrverbot","T0","","","","","","6551"
"2802","Reinacherstrasse","0.00000000","173.46800000","T30","T30","","","","","","6552"
"2812","namenlos231","0.00000000","179.97000000","T50","T50","","","","","","6553"
"2817","namenlos66","80.31100000","222.00500000","Fahrverbot","T0","","","","","","6554"
"156","Fraumünsterstrasse","0.00000000","157.44600000","T30","T30","","","","","","6555"
"161","Obstgartensteig","23.00000000","73.72500000","T30","T30","","","","","","6556"
"170","Burriweg","248.40100000","323.95600000","T30","T30","","","","","","6557"
"173","Cäcilienstrasse","0.00000000","54.72800000","Fahrverbot","T0","","","","","","6558"
"182","Owenweg","0.00000000","48.71200000","Fahrverbot","T0","","","","","","6559"
"183","Owenweg","48.71200000","233.73600000","T30","T30","","","","","","6560"
"192","Sihlporte","256.57300000","296.08000000","T50","T50","","","","","","6561"
"194","Niklausstrasse","0.00000000","136.28400000","Fahrverbot","T0","","","","","","6562"
"1430","Im Hegi","0.00000000","178.75200000","Fahrverbot","T0","","","","","","6563"
"2266","Zielweg","475.00200000","595.38500000","T30","T30","","","","","","6564"
"2278","Caroline-Farner-Weg","0.00000000","155.53600000","Fahrverbot","T0","","","","","","6565"
"2281","Sommerauweg","0.00000000","57.08800000","Fahrverbot","T0","","","","","","6566"
"2288","Culmannstrasse","720.64600000","751.72300000","Fahrverbot","T0","","","","","","6567"
"2296","Felsenrainweg","0.00000000","218.55200000","Fahrverbot","T0","","","","","","6568"
"2302","Alfred-Altherr-Terrasse","441.75000000","475.44300000","Fahrverbot","T0","","","","","","6569"
"2310","Landenbergstrasse","191.27000000","215.56000000","T20","T20","","","","","","6570"
"2315","Tunnelstrasse","1360.74600000","1422.30000000","T50","T50","","","","","","6571"
"2320","A3","3460.61600000","3876.52700000","T100","T100","","","","","","6572"
"2326","Gubelhangstrasse","0.00000000","99.89200000","T30","T30","","","","","","6573"
"2333","Röschibachsteig","0.00000000","86.63600000","Fahrverbot","T0","20151125000000","","","","","6574"
"2341","Eisvogelweg","0.00000000","56.07100000","Fahrverbot","T0","","","","","","6575"
"2350","Sechseläutenplatz","580.24900000","594.97400000","Fahrverbot","T0","","","","","","6576"
"2355","Friesenbergstrasse","1854.92400000","1902.67100000","Fahrverbot","T0","","","","","","6577"
"2367","Frohalpstrasse","279.87400000","495.78600000","T30","T30","","","","","","6578"
"2377","Schützenrain","0.00000000","240.00000000","T30","T30","","","","","","6579"
"2378","Rolf-Balsiger-Strasse","0.00000000","232.96600000","Fahrverbot","T0","","","","","","6580"
"2380","Marie-Heim-Vögtlin-Weg","0.00000000","391.04300000","Fahrverbot","T0","","","","","","6581"
"2390","Giessereistrasse","0.00000000","227.10700000","T30","T30","20180808000000","","","","","6582"
"2397","Limmatquai","813.26100000","993.86800000","T30","T30","20190110000000","","","","","6583"
"2407","Reinhardstrasse","0.00000000","178.71900000","T30","T30","","","","","","6584"
"2413","Stolzestrasse","113.83500000","280.56200000","T30","T30","","","","","","6585"
"2418","Feldeggstrasse","102.68000000","349.97200000","T30","T30","","","","","","6586"
"2426","Fronwaldstrasse","834.31300000","1018.33700000","T30","T30","","","","","","6587"
"2430","Milchbuckstrasse","11.92900000","115.51300000","T30","T30","","","","","","6588"
"2436","Wäldlistrasse","0.00000000","65.17500000","T30","T30","","","","","","6589"
"2440","Manessestrasse","762.73400000","1320.78700000","T50","T50","","","","","","6590"
"2452","Robert-Walser-Gasse","0.00000000","22.17100000","Fahrverbot","T0","","","","","","6591"
"2453","Gartenweg","0.00000000","70.55400000","Fahrverbot","T0","","","","","","6592"
"2461","Renggersteig","0.00000000","72.14400000","Fahrverbot","T0","","","","","","6593"
"2469","Schanzeneggstrasse","0.00000000","64.93200000","T50","T50","","","","","","6594"
"2476","Manesseplatz","0.00000000","33.58500000","T50","T50","","","","","","6595"
"2478","Eisgasse","0.00000000","89.45300000","T50","T50","","","","","","6596"
"2489","Florastrasse","51.78900000","287.25100000","T30","T30","","","","","","6597"
"2493","Karlstrasse","0.00000000","72.79600000","T30","T30","","","","","","6598"
"2498","Höhensteig","0.00000000","86.33100000","T30","T30","","","","","","6599"
"2504","Akazienstrasse","0.00000000","105.50200000","T30","T30","","","","","","6600"
"2511","Finslerstrasse","0.00000000","116.41300000","T30","T30","","","","","","6601"
"2513","Zürichbergstrasse","1975.94900000","2591.35000000","T30","T30","","","","","","6602"
"2521","Stäblistrasse","0.00000000","61.49900000","T30","T30","","","","","","6603"
"2525","Winkelriedstrasse","99.52100000","214.51700000","T30","T30","","","","","","6604"
"2531","Schindlersteig","0.00000000","45.78500000","T30","T30","","","","","","6605"
"2537","Dennlerstrasse","0.00000000","531.84500000","T30","T30","","","","","","6606"
"2541","Eglistrasse","0.00000000","146.33400000","T30","T30","","","","","","6607"
"2550","Hardaustrasse","34.49100000","144.89800000","T30","T30","","","","","","6608"
"2556","St. Peterstrasse","0.00000000","7.10000000","Fahrverbot","T0","","","","","","6609"
"2559","Gablerstrasse","0.00000000","49.15100000","T30","T30","","","","","","6610"
"2564","Edelweissstrasse","213.23400000","324.03900000","T20","T20","","","","","","6611"
"2575","Lindenstrasse","0.00000000","110.97900000","T50","T50","","","","","","6612"
"2578","Seidengasse","92.96800000","199.37300000","T50","T50","","","","","","6613"
"5203","Regensbergstrasse","1602.50400000","2091.58600000","T50","T50","","","","","","6614"
"2588","Hirzenbachstrasse","0.00000000","219.63200000","T30","T30","","","","","","6615"
"2595","Adlisbergstrasse","0.00000000","45.59600000","T60","T60","","","","","","6616"
"2598","Röntgenplatz","189.74800000","221.50800000","T30","T30","","","","","","6617"
"2610","Storchengasse","0.00000000","67.27600000","Fahrverbot","T0","","","","","","6618"
"2615","Venusstrasse","188.54600000","286.94400000","T20","T20","20220524000000","","","","","6619"
"2617","Walchebrücke","0.00000000","86.33300000","T50","T50","","","","","","6620"
"2627","Herman-Greulich-Strasse","116.63500000","128.08400000","T30","T30","","","","","","6621"
"2629","Ernst-Nobs-Platz","0.00000000","22.88700000","T50","T50","","","","","","6622"
"2639","Weihersteig","260.77400000","407.13300000","Fahrverbot","T0","","","","","","6623"
"2648","Wonnebergstrasse","0.00000000","107.29200000","Fahrverbot","T0","","","","","","6624"
"2650","Zederstrasse","0.00000000","79.84800000","Fahrverbot","T0","","","","","","6625"
"2651","Zentralhof","64.40600000","127.27100000","Fahrverbot","T0","","","","","","6626"
"2652","Fabrikstrasse","114.97100000","325.73900000","T30","T30","","","","","","6627"
"2661","Dreiwiesenstrasse","252.73100000","431.47500000","T50","T50","","","","","","6628"
"2670","Walchetreppe","0.00000000","39.13600000","Fahrverbot","T0","","","","","","6629"
"2671","Waldschulweg","0.00000000","181.49700000","T30","T30","","","","","","6630"
"2679","Haldenstrasse","0.00000000","90.13600000","T30","T30","20170726000000","","","","","6631"
"2683","Fritz-Fleiner-Weg","111.06800000","152.93200000","Fahrverbot","T0","","","","","","6632"
"2688","Geranienstrasse","0.00000000","132.10200000","T30","T30","","","","","","6633"
"2695","Gottfried-Keller-Strasse","0.00000000","91.18300000","Fahrverbot","T0","","","","","","6634"
"2705","Haldenbachstrasse","0.00000000","56.46700000","Fahrverbot","T0","","","","","","6635"
"2710","Meiliweg","121.94800000","128.06300000","T20","T20","20150817000000","","","","","6636"
"2715","Cyklamenweg","39.67200000","190.40600000","T20","T20","","","","","","6637"
"2724","Heinrich-Gretler-Weg","0.00000000","92.02900000","Fahrverbot","T0","","","","","","6638"
"2732","Bergellersteig","0.00000000","87.16500000","Fahrverbot","T0","","","","","","6639"
"2735","Ernst-Zöbeli-Weg","0.00000000","79.27100000","Fahrverbot","T0","","","","","","6640"
"2746","Konkordiastrasse","0.00000000","179.01500000","T30","T30","","","","","","6641"
"2751","Winkelriedstrasse","0.00000000","68.44700000","T30","T30","","","","","","6642"
"2755","Schmelzbergstrasse","401.84800000","582.56800000","T30","T30","","","","","","6643"
"2764","Friedaustrasse","0.00000000","193.41600000","T30","T30","","","","","","6644"
"2772","Edelweissstrasse","0.00000000","111.07500000","T20","T20","","","","","","6645"
"2773","Campanellaweg","86.50000000","189.83400000","T20","T20","","","","","","6646"
"2782","Gerbergasse","0.00000000","13.51300000","T50","T50","","","","","","6647"
"1967","Winterthurerstrasse","7835.66600000","8018.91600000","T50","T50","","","","","","6648"
"1970","Jungstrasse","0.00000000","198.25200000","Fahrverbot","T0","20160624000000","","","","","6649"
"1971","Talwiesenstrasse","279.90200000","487.82100000","T30","T30","","","","","","6650"
"2004","Speerstrasse","0.00000000","327.77300000","T30","T30","","","","","","6651"
"2007","Farenweg","0.00000000","174.70700000","T20","T20","20160615000000","","","","","6652"
"2012","Stotzstrasse","0.00000000","41.24400000","T30","T30","","","","","","6653"
"2016","Anwandstrasse","151.60300000","480.63700000","T30","T30","","","","","","6654"
"2025","Holzwiesweg","0.00000000","272.76100000","T30","T30","","","","","","6655"
"2028","Röslistrasse","185.71600000","208.63600000","Fahrverbot","T0","","","","","","6656"
"2036","Heimatstrasse","0.00000000","136.09300000","T20","T20","","","","","","6657"
"2043","Scherrstrasse","28.00000000","80.50100000","T30","T30","","","","","","6658"
"2046","Schlossergasse","0.00000000","58.34600000","Fahrverbot","T0","","","","","","6659"
"2049","Schützenmatt","0.00000000","120.84400000","T30","T30","","","","","","6660"
"2056","Kloster-Fahr-Weg","706.00400000","5493.41900000","Fahrverbot","T0","","","","","","6661"
"2062","Kreuzplatz","0.00000000","62.83100000","T50","T50","","","","","","6662"
"2069","Seeblickweg","0.00000000","63.43200000","Fahrverbot","T0","","","","","","6663"
"2071","Segantinisteig","0.00000000","93.53400000","Fahrverbot","T0","","","","","","6664"
"2079","Spatenstrasse","0.00000000","110.59500000","T20","T20","","","20231004000000","","","6665"
"2083","St. Urbangasse","0.00000000","91.03900000","Fahrverbot","T0","","","","","","6666"
"2088","Wagnergasse","59.46200000","161.90200000","T30","T30","","","","","","6667"
"2096","Erchenbühlweg","0.00000000","70.64600000","Fahrverbot","T0","","","","","","6668"
"2101","Meiliweg","39.11400000","121.94800000","T20","T20","20150817000000","","","","","6669"
"2104","Hönggerstrasse","333.74500000","345.61800000","T30","T30","20190705000000","","","","","6670"
"5192","Salerstrasse","28.96200000","81.59700000","Fahrverbot","T0","20210413000000","20210102000000","20201202000000","Zubringerdienst / GU gestattet / Zufahrt mit Anwohnerparkkarte 80XX gestattet","","6671"
"2105","Tuschgenweg","0.00000000","236.55700000","T20","T20","","","","","","6672"
"2107","Malvenstrasse","0.00000000","234.65300000","T30","T30","","","","","","6673"
"2119","Englischviertelstrasse","371.40300000","593.75300000","T30","T30","","","","","","6674"
"2121","Gemeindestrasse","312.39300000","459.80600000","T30","T30","","","","","","6675"
"2129","Stampfenbrunnenstrasse","220.67500000","232.95500000","T20","T20","","","","","","6676"
"2137","Bärenbohlstrasse","0.00000000","86.99300000","T30","T30","20190712000000","","","","","6677"
"2144","Widdergasse","0.00000000","44.96100000","Fahrverbot","T0","","","","","","6678"
"2148","Wipkingerpark","845.46900000","850.65200000","Fahrverbot","T0","","","","","","6679"
"2156","Zentralhof","242.18100000","304.59600000","Fahrverbot","T0","","","","","","6680"
"2164","Spalierweg","0.00000000","56.93300000","Fahrverbot","T0","","","","","","6681"
"2167","Kräuelgasse","0.00000000","69.30000000","Fahrverbot","T0","","","","","","6682"
"2172","Turbinenplatz","0.00000000","100.44700000","Fahrverbot","T0","","","","","","6683"
"2175","Unterdorfplatz","0.00000000","9.08300000","Fahrverbot","T0","","","","","","6684"
"2184","Neugutstrasse","140.49500000","202.30100000","T30","T30","","","","","","6685"
"2189","Meinrad-Lienert-Strasse","184.24100000","228.86900000","Fahrverbot","T0","","","","","","6686"
"2193","Zimmerlistrasse","0.00000000","143.03500000","T30","T30","","","","","","6687"
"2199","Farbhofstrasse","87.61300000","221.43500000","T30","T30","20160729000000","","","","","6688"
"2211","Im Holzerhurd","187.86900000","236.11100000","Fahrverbot","T0","","","","","","6689"
"2216","Manesseplatz","232.00700000","267.29900000","T50","T50","","","","","","6690"
"2217","Schönleinstrasse","0.00000000","152.25500000","T30","T30","","","","","","6691"
"2229","Fabrikstrasse","392.04300000","478.95100000","T30","T30","","","","","","6692"
"2230","Anton-Higi-Strasse","172.51300000","255.20200000","T30","T30","","","","","","6693"
"2234","Im Stadtgraben","0.00000000","49.36500000","T50","T50","","","","","","6694"
"3579","James-Joyce-Strasse","52.75600000","173.95200000","T30","T30","20191016000000","","","","","6695"
"3581","Paulstrasse","0.00000000","138.43400000","T30","T30","20000128000000","","","","","6696"
"3582","Limmatquai","993.86800000","1044.34100000","T30","T30","20190110000000","","","","","6697"
"3583","Römerhofplatz","0.00000000","52.71800000","T20","T20","20211116000000","","","","","6698"
"3594","Zahnradstrasse","311.24300000","376.33000000","Fahrverbot","T0","","","","","","6699"
"3602","H.-R.-Giger-Weg","48.47300000","85.31100000","T20","T20","20200730000000","","","","","6700"
"3603","Gutstrasse","0.00000000","45.58100000","T50","T50","","","","","","6701"
"3610","A3W Autobahnschlaufe Ost","1174.93800000","1215.17800000","T100","T100","","","","","","6702"
"3614","H.-R.-Giger-Weg","0.00000000","48.47300000","T20","T20","20200730000000","","","","","6703"
"3620","Riedtlistrasse","455.01700000","488.21500000","T50","T50","","","","","","6704"
"3629","Schärenfeld","0.00000000","62.49600000","T20","T20","20170213000000","","","","","6705"
"3635","Flössergasse","35.28900000","131.71300000","Fahrverbot","T0","20171123000000","","","","","6706"
"3637","Klosbachstrasse","612.86900000","670.56800000","T30","T30","20180919000000","","","","","6707"
"3643","namenlos185","96.55300000","146.31400000","Fahrverbot","T0","","","","","","6708"
"3648","Klosterweg","503.56300000","532.65300000","Fahrverbot","T0","","","","","","6709"
