,Datum,TotalDailyTraffic,Street,NO,NO2,NOx,O3,O3_max_h1,O3_nb_h1>120,PM10,Year,RainDur,T,T_max_h1,p,StrGlo
1004,2014-10-01,15379.0,Zch_Stampfenbachstrasse,30.84,39.05,45.14,16.6,50.03,0.0,20.01,2014.0,293.47,17.02,19.83,975.71,103.91
1005,2014-10-02,15591.0,Zch_Stampfenbachstrasse,16.06,30.78,28.97,33.67,68.6,0.0,16.43,2014.0,0.0,16.51,19.91,975.99,152.77
1006,2014-10-03,16275.0,Zch_Stampfenbachstrasse,20.49,33.08,33.72,22.96,37.46,0.0,20.47,2014.0,0.0,15.04,16.55,973.13,46.83
1007,2014-10-04,12346.0,Zch_Stampfenbachstrasse,13.28,27.81,25.19,19.8,49.84,0.0,23.41,2014.0,0.43,14.07,17.68,967.74,91.19
1008,2014-10-05,12008.0,Zch_Stampfenbachstrasse,12.71,24.11,22.8,31.62,63.31,0.0,16.99,2014.0,151.48,15.34,19.07,965.11,147.76
1009,2014-10-06,13090.0,Zch_Stampfenbachstrasse,20.66,32.8,33.71,30.56,58.1,0.0,11.7,2014.0,4.52,14.9,18.32,962.32,151.69
1010,2014-10-07,13667.0,Zch_Stampfenbachstrasse,21.67,35.22,35.79,21.98,52.31,0.0,13.26,2014.0,387.53,15.19,17.53,960.91,68.26
1011,2014-10-08,13712.0,Zch_Stampfenbachstrasse,30.26,35.59,42.87,17.95,54.52,0.0,15.27,2014.0,192.55,16.22,19.42,961.68,114.37
1012,2014-10-09,14019.0,Zch_Stampfenbachstrasse,33.18,31.04,42.83,27.15,67.08,0.0,14.56,2014.0,0.0,17.31,23.95,961.32,158.71
1013,2014-10-10,13868.0,Zch_Stampfenbachstrasse,20.45,36.86,35.67,19.97,40.57,0.0,12.47,2014.0,26.93,17.52,20.35,964.6,100.59
1014,2014-10-11,11479.0,Zch_Stampfenbachstrasse,11.58,23.92,21.79,26.35,61.06,0.0,11.15,2014.0,170.07,16.44,19.09,964.85,68.9
1015,2014-10-12,9399.0,Zch_Stampfenbachstrasse,8.73,21.95,18.48,22.73,44.13,0.0,13.32,2014.0,0.0,15.46,18.97,961.98,121.97
1016,2014-10-13,12662.0,Zch_Stampfenbachstrasse,21.24,32.24,33.89,18.22,67.48,0.0,16.21,2014.0,568.03,14.58,15.95,960.34,30.08
1017,2014-10-14,13501.0,Zch_Stampfenbachstrasse,39.63,48.53,57.15,21.21,64.35,0.0,14.2,2014.0,0.01,14.96,18.81,960.52,134.61
1018,2014-10-15,14332.0,Zch_Stampfenbachstrasse,25.96,38.95,41.18,23.82,63.49,0.0,13.79,2014.0,342.9,15.76,19.41,959.56,110.22
1019,2014-10-16,13804.0,Zch_Stampfenbachstrasse,10.63,27.88,23.1,27.73,49.27,0.0,13.69,2014.0,190.0,15.46,16.96,961.08,44.96
1020,2014-10-17,14322.0,Zch_Stampfenbachstrasse,12.33,31.26,26.23,29.08,57.72,0.0,11.79,2014.0,132.63,16.02,18.17,965.67,93.48
1021,2014-10-18,11851.0,Zch_Stampfenbachstrasse,27.26,33.64,39.45,9.59,29.6,0.0,15.3,2014.0,0.0,14.63,19.37,971.83,129.45
1022,2014-10-19,10805.0,Zch_Stampfenbachstrasse,25.11,29.43,35.52,21.45,57.52,0.0,16.71,2014.0,0.0,16.07,22.19,972.68,129.01
1023,2014-10-20,13750.0,Zch_Stampfenbachstrasse,29.06,41.64,45.08,21.21,58.09,0.0,23.36,2014.0,261.58,17.19,20.84,969.85,102.26
1024,2014-10-21,14811.0,Zch_Stampfenbachstrasse,6.99,17.2,14.59,53.75,73.27,0.0,25.3,2014.0,371.55,15.21,18.97,963.76,84.52
1025,2014-10-22,15848.0,Zch_Stampfenbachstrasse,3.38,15.15,10.63,53.26,64.07,0.0,11.12,2014.0,652.18,6.84,8.5,970.24,38.01
1026,2014-10-23,14182.0,Zch_Stampfenbachstrasse,16.95,30.65,29.61,37.7,55.61,0.0,14.15,2014.0,265.77,8.27,10.56,973.8,63.11
1027,2014-10-24,16243.0,Zch_Stampfenbachstrasse,34.52,40.69,48.95,18.96,41.15,0.0,15.41,2014.0,0.0,8.24,11.56,970.67,94.18
1028,2014-10-25,13194.0,Zch_Stampfenbachstrasse,23.39,33.91,36.48,17.79,38.26,0.0,15.91,2014.0,140.33,10.41,12.63,970.53,53.74
1029,2014-10-26,12642.0,Zch_Stampfenbachstrasse,27.3,36.02,40.72,13.76,44.53,0.0,16.47,2014.0,0.0,12.29,16.33,973.96,102.16
1030,2014-10-27,13742.0,Zch_Stampfenbachstrasse,25.56,31.93,37.19,11.03,21.61,0.0,14.39,2014.0,1.83,9.41,10.11,973.78,26.01
1031,2014-10-28,14925.0,Zch_Stampfenbachstrasse,45.4,40.73,57.7,12.63,40.38,0.0,22.25,2014.0,0.0,10.81,14.26,969.27,70.79
1032,2014-10-29,15692.0,Zch_Stampfenbachstrasse,62.26,47.01,74.5,15.29,55.92,0.0,24.73,2014.0,0.0,11.18,15.27,968.83,113.49
1033,2014-10-30,14882.0,Zch_Stampfenbachstrasse,53.27,53.07,70.46,9.21,23.46,0.0,24.71,2014.0,0.2,11.67,15.47,973.54,80.08
1034,2014-10-31,16009.0,Zch_Stampfenbachstrasse,72.58,50.13,84.41,3.2,7.99,0.0,25.51,2014.0,0.0,9.95,14.68,974.94,97.57
1035,2014-11-01,13241.0,Zch_Stampfenbachstrasse,75.66,46.39,84.92,3.75,17.49,0.0,33.87,2014.0,0.33,9.92,14.46,972.85,81.74
1036,2014-11-02,10809.0,Zch_Stampfenbachstrasse,56.27,40.67,66.38,8.41,41.42,0.0,25.31,2014.0,0.0,10.71,16.23,968.48,109.55
1037,2014-11-03,13774.0,Zch_Stampfenbachstrasse,55.84,48.16,69.95,8.04,44.81,0.0,22.38,2014.0,0.0,11.38,16.32,958.74,116.05
1038,2014-11-04,14593.0,Zch_Stampfenbachstrasse,35.46,45.08,52.0,11.97,54.42,0.0,19.92,2014.0,0.0,10.82,14.84,946.11,72.12
1039,2014-11-05,16100.0,Zch_Stampfenbachstrasse,11.92,32.17,26.38,43.27,71.29,0.0,4.57,2014.0,1156.2,5.94,10.03,953.92,9.68
1040,2014-11-06,15396.0,Zch_Stampfenbachstrasse,27.86,40.49,43.51,24.92,46.84,0.0,9.64,2014.0,469.18,4.82,5.95,962.41,29.16
1041,2014-11-07,16005.0,Zch_Stampfenbachstrasse,14.12,29.81,26.91,29.13,41.76,0.0,15.34,2014.0,50.35,7.96,10.33,961.09,96.34
1042,2014-11-08,13078.0,Zch_Stampfenbachstrasse,25.81,39.27,41.23,19.21,51.58,0.0,15.64,2014.0,0.0,8.79,12.54,962.63,103.72
1043,2014-11-09,10489.0,Zch_Stampfenbachstrasse,33.74,33.25,44.44,5.28,17.1,0.0,22.09,2014.0,0.0,6.63,8.98,959.21,58.6
1044,2014-11-10,13427.0,Zch_Stampfenbachstrasse,62.33,37.96,69.82,1.89,3.24,0.0,26.48,2014.0,49.13,7.69,9.12,962.12,26.69
1045,2014-11-11,14699.0,Zch_Stampfenbachstrasse,48.49,34.78,57.06,1.87,3.48,0.0,25.16,2014.0,0.0,7.53,8.18,956.56,16.95
1046,2014-11-12,15604.0,Zch_Stampfenbachstrasse,49.9,43.71,62.87,2.43,6.15,0.0,16.91,2014.0,532.37,8.44,10.66,955.32,33.65
1047,2014-11-13,15657.0,Zch_Stampfenbachstrasse,39.0,51.38,58.13,7.63,19.9,0.0,11.99,2014.0,322.22,10.19,11.67,961.46,29.21
1048,2014-11-14,15426.0,Zch_Stampfenbachstrasse,30.91,34.95,43.06,5.74,13.97,0.0,17.49,2014.0,0.0,8.8,10.56,958.91,49.74
1049,2014-11-15,12211.0,Zch_Stampfenbachstrasse,11.43,29.85,24.78,18.32,61.19,0.0,10.95,2014.0,478.55,9.66,12.36,953.14,53.72
1050,2014-11-16,10453.0,Zch_Stampfenbachstrasse,7.68,23.18,18.28,44.22,65.96,0.0,6.73,2014.0,458.63,8.69,11.45,953.82,64.81
1051,2014-11-17,14173.0,Zch_Stampfenbachstrasse,34.2,44.5,50.69,9.93,31.25,0.0,13.85,2014.0,325.23,8.3,9.61,954.58,34.85
1052,2014-11-18,15019.0,Zch_Stampfenbachstrasse,10.07,25.12,21.21,36.87,56.75,0.0,11.34,2014.0,390.62,8.08,10.25,958.31,59.64
1053,2014-11-19,14843.0,Zch_Stampfenbachstrasse,37.1,42.37,51.9,20.16,47.4,0.0,13.65,2014.0,0.28,8.31,10.57,968.22,58.7
1054,2014-11-20,15489.0,Zch_Stampfenbachstrasse,43.42,39.13,55.27,4.22,12.71,0.0,17.95,2014.0,0.0,5.56,7.19,972.99,58.33
1055,2014-11-21,15576.0,Zch_Stampfenbachstrasse,57.36,39.34,66.56,2.98,9.81,0.0,24.53,2014.0,0.0,7.7,11.13,970.71,78.67
1056,2014-11-22,12910.0,Zch_Stampfenbachstrasse,67.57,30.75,70.25,2.28,5.28,0.0,25.76,2014.0,0.18,6.44,8.25,970.46,57.43
1057,2014-11-23,10466.0,Zch_Stampfenbachstrasse,61.96,31.18,65.98,2.11,4.36,0.0,20.82,2014.0,2.2,5.52,6.67,971.6,30.74
1058,2014-11-24,13722.0,Zch_Stampfenbachstrasse,101.34,41.49,102.95,1.86,4.33,0.0,31.25,2014.0,30.7,8.97,13.77,971.45,57.49
1059,2014-11-25,14768.0,Zch_Stampfenbachstrasse,42.86,32.1,51.15,2.09,3.87,0.0,20.41,2014.0,0.0,8.63,9.15,969.48,9.98
1060,2014-11-26,15417.0,Zch_Stampfenbachstrasse,58.68,30.67,63.08,1.74,3.0,0.0,22.31,2014.0,0.27,8.69,9.97,964.07,23.02
1061,2014-11-27,15547.0,Zch_Stampfenbachstrasse,57.47,31.25,62.42,1.67,2.35,0.0,,2014.0,0.0,7.82,8.71,958.74,14.84
1062,2014-11-28,16573.0,Zch_Stampfenbachstrasse,36.44,27.95,43.83,2.23,5.92,0.0,10.91,2014.0,0.0,6.02,6.88,957.48,46.09
1063,2014-11-29,13406.0,Zch_Stampfenbachstrasse,26.89,24.72,34.49,1.92,3.26,0.0,12.67,2014.0,0.0,3.82,4.49,961.29,13.9
1064,2014-11-30,11905.0,Zch_Stampfenbachstrasse,26.79,21.03,32.48,1.82,2.92,0.0,12.93,2014.0,0.0,3.62,4.43,959.84,14.69
1065,2014-12-01,14204.0,Zch_Stampfenbachstrasse,36.03,22.85,40.84,1.73,3.04,0.0,11.44,2014.0,251.9,3.5,4.26,954.49,9.02
1066,2014-12-02,14896.0,Zch_Stampfenbachstrasse,48.38,29.98,54.46,1.66,2.32,0.0,13.89,2014.0,33.65,4.11,4.9,958.31,10.41
1067,2014-12-03,15725.0,Zch_Stampfenbachstrasse,46.32,25.32,50.38,1.69,2.98,0.0,13.16,2014.0,8.77,4.46,5.25,962.64,17.24
1068,2014-12-04,15336.0,Zch_Stampfenbachstrasse,38.15,34.73,48.74,1.84,3.45,0.0,14.74,2014.0,0.0,4.59,5.65,962.84,10.96
1069,2014-12-05,16344.0,Zch_Stampfenbachstrasse,34.63,46.71,52.19,2.65,6.21,0.0,17.75,2014.0,3.73,4.06,4.82,965.99,6.63
1070,2014-12-06,13417.0,Zch_Stampfenbachstrasse,21.53,34.04,35.07,3.3,8.06,0.0,8.2,2014.0,110.0,3.75,4.7,968.83,25.02
1071,2014-12-07,12749.0,Zch_Stampfenbachstrasse,16.91,29.91,29.2,3.31,7.07,0.0,15.51,2014.0,30.42,4.18,5.12,970.71,13.95
1072,2014-12-08,14960.0,Zch_Stampfenbachstrasse,22.84,39.53,38.98,10.81,21.22,0.0,13.09,2014.0,333.65,4.23,5.21,969.29,13.07
1073,2014-12-09,15649.0,Zch_Stampfenbachstrasse,31.91,42.03,47.56,3.89,9.74,0.0,12.76,2014.0,32.37,2.6,3.8,974.06,18.54
1074,2014-12-10,15470.0,Zch_Stampfenbachstrasse,16.59,34.9,31.55,14.29,36.55,0.0,19.84,2014.0,82.3,2.66,4.53,974.22,19.1
1075,2014-12-11,16008.0,Zch_Stampfenbachstrasse,4.1,18.35,12.89,48.68,68.71,0.0,9.83,2014.0,148.57,6.14,7.33,969.38,30.13
1076,2014-12-12,16789.0,Zch_Stampfenbachstrasse,12.84,31.03,26.52,42.16,68.11,0.0,13.35,2014.0,0.0,7.06,9.25,963.33,60.64
1077,2014-12-13,13639.0,Zch_Stampfenbachstrasse,7.55,32.36,22.98,37.21,73.46,0.0,,2014.0,0.0,9.28,12.96,962.46,49.32
1078,2014-12-14,10288.0,Zch_Stampfenbachstrasse,18.4,45.43,38.51,16.98,32.84,0.0,,2014.0,143.28,9.03,10.73,966.2,21.71
1079,2014-12-15,14962.0,Zch_Stampfenbachstrasse,36.05,52.42,56.32,6.09,23.4,0.0,,2014.0,269.2,9.01,11.07,966.73,23.2
1080,2014-12-16,15308.0,Zch_Stampfenbachstrasse,16.99,35.2,32.03,20.6,45.91,0.0,16.09,2014.0,14.25,7.91,9.39,963.55,32.39
1081,2014-12-17,16023.0,Zch_Stampfenbachstrasse,7.27,25.17,18.99,34.04,50.94,0.0,7.93,2014.0,475.15,5.96,7.09,964.25,11.42
1082,2014-12-18,16311.0,Zch_Stampfenbachstrasse,11.2,27.76,23.49,23.53,33.33,0.0,9.36,2014.0,132.13,8.45,10.83,969.59,6.98
1083,2014-12-19,16398.0,Zch_Stampfenbachstrasse,6.56,20.49,15.97,36.38,51.99,0.0,8.99,2014.0,245.12,10.77,13.04,971.81,54.61
1084,2014-12-20,12294.0,Zch_Stampfenbachstrasse,2.4,12.12,8.27,58.28,70.1,0.0,8.61,2014.0,229.5,7.33,9.82,976.28,57.64
1085,2014-12-21,11219.0,Zch_Stampfenbachstrasse,6.76,23.39,17.66,49.18,67.97,0.0,10.89,2014.0,4.87,5.64,7.36,982.02,48.39
1086,2014-12-22,13192.0,Zch_Stampfenbachstrasse,16.09,35.33,31.38,23.18,45.97,0.0,15.01,2014.0,0.0,4.55,6.69,978.79,53.79
1087,2014-12-23,13167.0,Zch_Stampfenbachstrasse,103.04,63.25,115.68,3.54,18.19,0.0,27.72,2014.0,0.0,4.64,10.05,975.22,68.94
1088,2014-12-24,10450.0,Zch_Stampfenbachstrasse,35.56,47.61,53.41,15.64,55.68,0.0,21.95,2014.0,0.0,5.04,7.9,974.33,52.95
1089,2014-12-25,6771.0,Zch_Stampfenbachstrasse,2.06,14.57,9.27,51.72,64.44,0.0,11.93,2014.0,350.9,6.05,8.28,975.55,20.3
1090,2014-12-26,7705.0,Zch_Stampfenbachstrasse,6.73,22.0,16.9,43.6,59.92,0.0,12.44,2014.0,82.2,2.81,4.34,976.91,26.82
1091,2014-12-27,7414.0,Zch_Stampfenbachstrasse,3.77,16.97,11.9,47.68,58.97,0.0,8.14,2014.0,1080.93,1.31,3.08,955.23,6.84
1092,2014-12-28,6374.0,Zch_Stampfenbachstrasse,5.67,19.22,14.59,35.98,58.67,0.0,10.1,2014.0,551.17,-1.32,0.82,961.82,6.89
1093,2014-12-29,7909.0,Zch_Stampfenbachstrasse,14.27,37.4,31.0,23.4,41.13,0.0,18.89,2014.0,493.02,-5.61,-2.76,980.98,9.82
1094,2014-12-30,7923.0,Zch_Stampfenbachstrasse,16.22,45.17,36.62,13.98,37.84,0.0,17.06,2014.0,627.6,-1.6,-0.39,983.44,4.99
1095,2014-12-31,7585.0,Zch_Stampfenbachstrasse,28.29,51.3,49.51,11.34,35.97,0.0,31.67,2014.0,31.87,-0.39,1.36,982.46,34.63
1096,2015-01-01,6776.0,Zch_Stampfenbachstrasse,16.14,37.62,32.61,18.04,33.59,0.0,71.33,2015.0,0.0,-1.87,-0.97,983.94,20.55
1097,2015-01-02,7065.0,Zch_Stampfenbachstrasse,13.45,42.92,33.22,10.9,20.44,0.0,27.3,2015.0,445.77,0.71,3.12,983.46,26.65
1098,2015-01-03,8446.0,Zch_Stampfenbachstrasse,15.87,33.27,30.12,24.4,56.81,0.0,12.6,2015.0,485.46,4.91,8.97,976.68,15.16
1099,2015-01-04,7712.0,Zch_Stampfenbachstrasse,8.38,28.33,21.53,37.34,55.22,0.0,7.65,2015.0,147.78,4.86,8.94,979.8,47.63
1100,2015-01-05,11456.0,Zch_Stampfenbachstrasse,72.33,65.86,92.43,3.45,13.56,0.0,24.64,2015.0,0.0,0.96,4.54,981.35,84.14
1101,2015-01-06,12198.0,Zch_Stampfenbachstrasse,120.85,66.73,131.79,1.56,4.49,0.0,37.78,2015.0,0.0,0.16,4.26,974.52,75.7
1102,2015-01-07,12383.0,Zch_Stampfenbachstrasse,85.15,60.2,99.75,2.72,11.04,0.0,32.31,2015.0,0.37,2.38,5.59,978.5,52.19
1103,2015-01-08,12808.0,Zch_Stampfenbachstrasse,23.26,39.04,39.06,28.28,63.02,0.0,17.26,2015.0,203.45,5.64,9.38,980.06,44.12
1104,2015-01-09,13721.0,Zch_Stampfenbachstrasse,2.49,13.73,9.18,59.41,75.62,0.0,8.46,2015.0,166.6,8.47,11.58,980.26,16.73
1105,2015-01-10,11367.0,Zch_Stampfenbachstrasse,1.31,5.56,3.95,56.69,64.38,0.0,4.37,2015.0,0.0,13.76,15.67,972.98,62.57
1106,2015-01-11,8470.0,Zch_Stampfenbachstrasse,1.55,7.81,5.33,65.87,73.44,0.0,4.55,2015.0,476.85,6.14,11.86,973.25,23.76
1107,2015-01-12,13103.0,Zch_Stampfenbachstrasse,10.58,32.47,25.46,39.93,70.07,0.0,17.46,2015.0,0.0,4.49,6.76,976.63,47.07
1108,2015-01-13,13843.0,Zch_Stampfenbachstrasse,42.79,40.04,55.24,35.65,66.7,0.0,17.31,2015.0,0.0,7.26,12.66,967.71,73.37
1109,2015-01-14,14279.0,Zch_Stampfenbachstrasse,5.57,21.71,15.82,53.64,69.62,0.0,7.14,2015.0,460.85,7.42,10.71,967.27,17.58
1110,2015-01-15,14557.0,Zch_Stampfenbachstrasse,35.18,51.5,55.13,16.82,38.63,0.0,20.88,2015.0,0.0,6.16,9.4,961.88,43.37
1111,2015-01-16,14681.0,Zch_Stampfenbachstrasse,62.21,54.4,78.32,16.49,65.93,0.0,21.51,2015.0,58.17,6.07,8.37,956.94,36.08
1112,2015-01-17,10356.0,Zch_Stampfenbachstrasse,15.56,39.69,33.23,26.61,62.07,0.0,6.26,2015.0,1291.78,2.25,3.99,964.11,8.3
1113,2015-01-18,8304.0,Zch_Stampfenbachstrasse,9.94,28.94,23.1,33.17,49.65,0.0,11.15,2015.0,0.0,1.54,2.64,965.17,41.94
1114,2015-01-19,13674.0,Zch_Stampfenbachstrasse,35.03,50.26,54.37,15.64,45.78,0.0,18.44,2015.0,80.1,1.85,3.39,960.59,48.38
1115,2015-01-20,14109.0,Zch_Stampfenbachstrasse,38.3,55.51,59.73,3.97,11.83,0.0,17.65,2015.0,845.83,1.91,2.56,959.16,20.33
1116,2015-01-21,14302.0,Zch_Stampfenbachstrasse,26.63,40.17,42.35,17.7,29.94,0.0,17.31,2015.0,0.0,1.73,2.33,957.71,14.2
1117,2015-01-22,14054.0,Zch_Stampfenbachstrasse,23.37,38.88,39.07,11.19,23.74,0.0,25.57,2015.0,0.0,1.32,2.01,960.74,11.74
1118,2015-01-23,14831.0,Zch_Stampfenbachstrasse,40.14,43.68,55.02,4.32,9.06,0.0,17.21,2015.0,0.0,1.36,1.86,969.06,12.11
1119,2015-01-24,11286.0,Zch_Stampfenbachstrasse,17.5,30.32,29.88,9.45,25.47,0.0,19.55,2015.0,162.33,1.55,3.08,970.56,23.78
1120,2015-01-25,8689.0,Zch_Stampfenbachstrasse,12.68,39.03,30.57,23.18,45.71,0.0,13.68,2015.0,312.83,0.76,2.01,976.56,23.77
1121,2015-01-26,13372.0,Zch_Stampfenbachstrasse,16.63,44.99,36.86,28.77,48.11,0.0,15.68,2015.0,484.92,-0.03,0.95,974.22,22.95
1122,2015-01-27,13643.0,Zch_Stampfenbachstrasse,14.73,36.84,31.08,33.06,47.75,0.0,9.29,2015.0,382.35,2.14,3.61,971.81,51.07
1123,2015-01-28,14254.0,Zch_Stampfenbachstrasse,17.97,32.82,31.57,43.05,63.91,0.0,16.16,2015.0,16.63,2.23,3.83,965.84,66.2
1124,2015-01-29,14573.0,Zch_Stampfenbachstrasse,14.5,42.64,33.92,42.73,69.47,0.0,7.98,2015.0,957.98,2.77,3.89,944.73,20.16
1125,2015-01-30,14978.0,Zch_Stampfenbachstrasse,3.34,17.39,11.77,63.84,78.67,0.0,7.56,2015.0,307.62,1.75,2.95,931.5,61.58
1126,2015-01-31,11521.0,Zch_Stampfenbachstrasse,4.72,19.44,13.95,53.94,65.26,0.0,8.41,2015.0,150.63,2.17,4.13,935.89,74.07
1127,2015-02-01,8387.0,Zch_Stampfenbachstrasse,2.78,13.68,9.38,54.38,65.34,0.0,4.49,2015.0,335.37,1.07,2.01,943.58,54.16
1128,2015-02-02,13094.0,Zch_Stampfenbachstrasse,5.82,22.64,16.5,49.43,66.49,0.0,5.77,2015.0,413.88,0.91,2.4,951.88,41.31
1129,2015-02-03,13661.0,Zch_Stampfenbachstrasse,23.63,47.24,43.65,27.64,44.87,0.0,11.42,2015.0,2.37,-0.16,1.06,951.53,61.3
1130,2015-02-04,14251.0,Zch_Stampfenbachstrasse,15.66,39.64,33.28,34.88,52.74,0.0,17.45,2015.0,0.0,-1.54,0.04,957.0,62.29
1131,2015-02-05,14656.0,Zch_Stampfenbachstrasse,14.42,30.92,27.73,33.18,50.59,0.0,16.77,2015.0,0.1,-1.6,-0.93,959.64,10.31
1132,2015-02-06,15089.0,Zch_Stampfenbachstrasse,11.06,26.28,22.6,45.82,58.13,0.0,30.88,2015.0,0.0,-1.4,-0.55,962.39,12.52
1133,2015-02-07,10672.0,Zch_Stampfenbachstrasse,11.16,34.66,27.07,40.47,58.69,0.0,31.88,2015.0,0.0,-2.66,-1.54,972.13,36.87
1134,2015-02-08,8339.0,Zch_Stampfenbachstrasse,17.88,56.85,44.06,16.08,36.62,0.0,40.14,2015.0,252.68,-2.21,0.81,975.45,47.26
1135,2015-02-09,12313.0,Zch_Stampfenbachstrasse,40.86,67.73,68.18,14.8,50.43,0.0,31.23,2015.0,0.0,-0.94,2.39,979.05,70.25
1136,2015-02-10,13098.0,Zch_Stampfenbachstrasse,44.51,68.03,71.26,14.84,45.75,0.0,25.28,2015.0,0.0,0.66,4.74,976.75,121.95
1137,2015-02-11,13616.0,Zch_Stampfenbachstrasse,42.03,60.69,65.44,7.81,23.5,0.0,36.41,2015.0,0.0,0.24,2.79,973.91,74.69
1138,2015-02-12,13481.0,Zch_Stampfenbachstrasse,82.17,73.91,104.53,2.46,11.65,0.0,51.97,2015.0,0.0,-0.84,2.1,971.85,72.53
1139,2015-02-13,13661.0,Zch_Stampfenbachstrasse,97.7,82.77,121.61,2.14,6.83,0.0,52.46,2015.0,0.47,0.09,4.19,968.0,86.64
1140,2015-02-14,11579.0,Zch_Stampfenbachstrasse,41.89,64.01,67.06,6.96,28.21,0.0,37.62,2015.0,0.0,2.22,7.59,960.05,107.69
1141,2015-02-15,8108.0,Zch_Stampfenbachstrasse,27.92,55.98,51.66,4.92,17.53,0.0,39.05,2015.0,0.0,0.74,3.48,960.21,92.61
1142,2015-02-16,12734.0,Zch_Stampfenbachstrasse,34.77,60.24,59.37,4.43,14.71,0.0,43.88,2015.0,0.0,0.55,2.21,967.32,64.56
1143,2015-02-17,13468.0,Zch_Stampfenbachstrasse,25.79,58.74,51.39,4.93,10.13,0.0,44.91,2015.0,0.07,0.7,2.02,978.4,30.56
1144,2015-02-18,13700.0,Zch_Stampfenbachstrasse,20.99,55.36,45.78,10.0,20.44,0.0,27.98,2015.0,1.57,0.19,0.63,985.33,33.05
1145,2015-02-19,14301.0,Zch_Stampfenbachstrasse,27.25,55.11,50.67,13.93,31.95,0.0,42.83,2015.0,0.0,2.19,5.66,979.31,123.98
1146,2015-02-20,15186.0,Zch_Stampfenbachstrasse,49.26,74.66,78.54,17.85,57.96,0.0,38.09,2015.0,0.0,4.68,10.49,966.94,146.46
1147,2015-02-21,11375.0,Zch_Stampfenbachstrasse,8.99,38.38,27.28,46.42,74.54,0.0,15.43,2015.0,417.17,3.48,6.09,952.61,48.99
1148,2015-02-22,9227.0,Zch_Stampfenbachstrasse,11.74,42.36,31.56,33.75,61.45,0.0,14.21,2015.0,454.45,2.33,4.59,958.13,56.04
1149,2015-02-23,13157.0,Zch_Stampfenbachstrasse,15.95,49.21,38.52,25.26,50.17,0.0,15.07,2015.0,698.25,2.17,4.59,954.31,23.29
1150,2015-02-24,11831.0,Zch_Stampfenbachstrasse,12.4,39.21,30.44,41.8,60.34,0.0,15.25,2015.0,33.7,4.46,5.53,959.81,57.08
1151,2015-02-25,11181.0,Zch_Stampfenbachstrasse,15.63,44.24,35.66,35.8,63.85,0.0,15.82,2015.0,26.93,4.48,7.37,968.1,105.33
1152,2015-02-26,14960.0,Zch_Stampfenbachstrasse,44.08,60.63,67.04,23.84,66.6,0.0,20.5,2015.0,0.0,3.67,8.13,967.84,159.9
1153,2015-02-27,15287.0,Zch_Stampfenbachstrasse,10.81,36.5,27.75,38.95,59.63,0.0,6.42,2015.0,914.37,2.98,3.8,963.25,17.91
1154,2015-02-28,11945.0,Zch_Stampfenbachstrasse,12.25,34.81,28.03,33.91,51.74,0.0,13.64,2015.0,148.98,3.63,5.56,968.71,72.58
1155,2015-03-01,9668.0,Zch_Stampfenbachstrasse,3.65,18.85,12.78,49.77,63.28,0.0,6.44,2015.0,486.82,5.55,9.16,962.09,52.08
1156,2015-03-02,13942.0,Zch_Stampfenbachstrasse,3.13,15.86,10.81,64.63,76.56,0.0,4.53,2015.0,697.96,7.72,9.82,961.79,49.8
1157,2015-03-03,15084.0,Zch_Stampfenbachstrasse,20.52,39.84,37.28,50.24,77.64,0.0,17.0,2015.0,0.0,6.99,10.74,971.71,147.32
1158,2015-03-04,15529.0,Zch_Stampfenbachstrasse,13.14,34.43,28.54,53.07,84.15,0.0,,2015.0,207.97,4.69,8.34,975.29,79.6
1159,2015-03-05,4183.0,Zch_Stampfenbachstrasse,22.28,48.91,43.44,32.9,63.58,0.0,13.09,2015.0,1.2,3.94,6.21,982.51,127.93
1160,2015-03-06,0.0,Zch_Stampfenbachstrasse,34.83,57.7,58.1,23.91,58.99,0.0,18.28,2015.0,0.0,3.84,8.06,983.92,176.62
1161,2015-03-07,0.0,Zch_Stampfenbachstrasse,20.3,54.09,44.57,23.65,55.16,0.0,18.7,2015.0,0.0,5.05,10.51,980.19,165.26
1162,2015-03-08,0.0,Zch_Stampfenbachstrasse,27.63,57.24,52.08,19.52,68.44,0.0,22.98,2015.0,0.0,7.07,14.63,974.1,166.85
1163,2015-03-09,0.0,Zch_Stampfenbachstrasse,37.71,60.96,62.11,18.99,61.34,0.0,22.41,2015.0,0.0,9.02,14.84,973.18,180.21
1164,2015-03-10,0.0,Zch_Stampfenbachstrasse,29.65,60.41,55.36,19.17,55.92,0.0,28.85,2015.0,0.0,9.51,14.59,974.58,156.49
1165,2015-03-11,9547.0,Zch_Stampfenbachstrasse,18.51,35.03,33.16,32.27,50.08,0.0,22.66,2015.0,0.45,9.38,11.95,975.06,132.99
1166,2015-03-12,15007.0,Zch_Stampfenbachstrasse,15.35,31.04,28.54,46.78,73.33,0.0,14.59,2015.0,0.0,5.96,9.86,974.69,197.07
1167,2015-03-13,15839.0,Zch_Stampfenbachstrasse,21.03,37.26,36.34,35.15,62.55,0.0,24.17,2015.0,0.0,5.48,10.44,968.79,187.19
1168,2015-03-14,12176.0,Zch_Stampfenbachstrasse,8.42,27.52,21.15,37.64,64.75,0.0,,2015.0,0.0,4.63,8.51,969.32,180.43
