,Unnamed: 0.1,Datum,TotalDailyTraffic,Street,NO,NO2,NOx,O3,O3_max_h1,O3_nb_h1>120,PM10,PM2.5,CO,SO2,PN,RainDur,T,T_max_h1,p,StrGlo,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep,Weekday_0,Weekday_1,Weekday_2,Weekday_3,Weekday_4,Weekday_5,Weekday_6,1.5km_green,1km_green,500m_green,200m_green,1.5km_trees,1km_trees,500m_trees,200m_trees,WD,WVv,WVs,Hr,NO2_tomorrow
68,68,2012-03-09,11341.0,Zch_Stampfenbachstrasse,30.26,51.44,51.16,27.1,67.21,0.0,20.58,,0.48,3.44,,0.0,4.27,8.08,983.8,185.15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,7471,4473,1611,132,9115,4054,1419,152,45.90375,1.9204166666666664,1.9349999999999998,63.11375,53.01
69,69,2012-03-10,11803.0,Zch_Stampfenbachstrasse,22.82,53.01,46.02,31.42,78.62,0.0,20.64,,0.46,5.06,,0.0,5.22,10.38,983.11,174.23,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7471,4473,1611,132,9115,4054,1419,152,70.02666666666667,1.1316666666666666,1.1937499999999999,51.63625,44.6
70,70,2012-03-11,7528.0,Zch_Stampfenbachstrasse,14.15,44.6,34.67,28.51,51.78,0.0,23.11,,0.44,5.0,,27.68,5.9,9.02,980.72,58.04,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,7471,4473,1611,132,9115,4054,1419,152,95.33208333333333,1.1858333333333333,1.3016666666666667,64.32375,49.32
71,71,2012-03-12,14234.0,Zch_Stampfenbachstrasse,28.91,49.32,48.97,29.31,67.14,0.0,25.47,,0.5,3.66,,0.0,8.72,13.58,978.95,172.96,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,90.13083333333333,1.07625,1.1216666666666666,65.82875,44.85
72,72,2012-03-13,15430.0,Zch_Stampfenbachstrasse,26.86,44.85,44.99,28.6,54.17,0.0,28.76,,0.45,3.56,,0.0,10.12,15.2,978.1,192.38,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,38.299166666666665,1.9129166666666666,1.9333333333333333,62.57833333333334,53.64
73,73,2012-03-14,16043.0,Zch_Stampfenbachstrasse,41.43,53.64,61.26,12.98,38.4,0.0,40.53,,0.58,3.49,,0.0,9.06,15.8,977.37,197.55,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,62.77791666666667,1.5795833333333331,1.6179166666666667,67.01625,73.9
74,74,2012-03-15,15857.0,Zch_Stampfenbachstrasse,63.11,73.9,89.24,10.44,41.47,0.0,43.97,,0.73,4.64,,0.0,10.78,18.63,976.73,199.18,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,7471,4473,1611,132,9115,4054,1419,152,142.01083333333332,0.7533333333333334,0.7970833333333335,57.08791666666667,63.69
75,75,2012-03-16,16427.0,Zch_Stampfenbachstrasse,36.98,63.69,62.96,32.03,80.64,0.0,34.32,,0.54,4.38,,0.0,12.4,20.23,973.56,202.55,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,7471,4473,1611,132,9115,4054,1419,152,199.8083333333333,1.26625,1.2804166666666668,46.13333333333333,47.66
76,76,2012-03-17,13052.0,Zch_Stampfenbachstrasse,15.49,47.66,37.34,48.9,106.78,0.0,31.67,,0.42,4.35,,29.12,12.35,18.25,969.33,157.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7471,4473,1611,132,9115,4054,1419,152,210.13958333333335,1.4033333333333333,1.4295833333333334,47.344166666666666,32.64
77,77,2012-03-18,9779.0,Zch_Stampfenbachstrasse,8.71,32.64,24.06,55.94,88.81,0.0,19.4,,0.36,3.17,,440.83,8.27,13.42,967.76,97.44,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,7471,4473,1611,132,9115,4054,1419,152,241.13458333333332,1.6233333333333333,1.6545833333333333,71.19541666666667,43.23
78,78,2012-03-19,14832.0,Zch_Stampfenbachstrasse,19.41,43.23,38.17,36.9,71.49,0.0,7.48,,0.37,1.66,,1096.4,5.5,6.03,975.63,34.77,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,184.59652173913045,1.1730434782608696,1.2069565217391303,88.51826086956522,40.48
79,79,2012-03-20,15457.0,Zch_Stampfenbachstrasse,21.31,40.48,38.25,22.9,48.2,0.0,23.28,,0.42,2.23,,2.97,7.91,12.85,981.1,171.35,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,167.95333333333335,1.1541666666666666,1.2120833333333334,74.19583333333334,57.85
80,80,2012-03-21,16059.0,Zch_Stampfenbachstrasse,36.63,57.85,59.62,20.2,60.65,0.0,25.9,,0.56,3.45,,0.0,9.73,15.6,980.4,205.05,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,87.44708333333334,1.4016666666666666,1.415,62.844166666666666,57.5
81,81,2012-03-22,15740.0,Zch_Stampfenbachstrasse,32.05,57.5,55.76,27.58,69.03,0.0,,,0.54,4.04,,0.0,11.67,17.75,975.89,213.17,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,7471,4473,1611,132,9115,4054,1419,152,95.74041666666666,1.2966666666666666,1.3166666666666667,57.149166666666666,66.27
82,82,2012-03-23,16556.0,Zch_Stampfenbachstrasse,43.46,66.27,69.5,26.07,89.14,0.0,,,0.62,4.32,,0.0,12.56,18.63,973.56,205.3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,7471,4473,1611,132,9115,4054,1419,152,152.92291666666668,0.6833333333333332,0.7358333333333333,57.115833333333335,48.01
83,83,2012-03-24,13286.0,Zch_Stampfenbachstrasse,16.58,48.01,38.4,44.49,99.26,0.0,36.77,,0.46,4.02,,1.05,12.67,18.23,973.24,191.82,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7471,4473,1611,132,9115,4054,1419,152,77.64333333333333,1.0875000000000001,1.1495833333333334,55.469166666666666,31.63
84,84,2012-03-25,10622.0,Zch_Stampfenbachstrasse,8.31,31.63,23.2,59.67,101.33,0.0,28.11,,0.36,3.06,,0.0,12.85,17.38,976.14,201.3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,7471,4473,1611,132,9115,4054,1419,152,40.194583333333334,2.006666666666667,2.01375,55.44166666666667,43.5
85,85,2012-03-26,15816.0,Zch_Stampfenbachstrasse,23.28,43.5,41.41,54.42,88.05,0.0,22.88,,0.39,3.25,,0.0,13.26,17.88,978.51,226.44,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,48.565416666666664,2.2533333333333334,2.26625,45.97416666666667,47.78
86,86,2012-03-27,16207.0,Zch_Stampfenbachstrasse,26.14,47.78,45.94,46.96,82.79,0.0,21.02,,0.41,3.9,,0.0,12.72,17.32,978.94,225.78,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,57.340833333333336,1.9804166666666667,1.9904166666666665,41.18,56.26
87,87,2012-03-28,16617.0,Zch_Stampfenbachstrasse,26.46,56.26,50.64,42.71,93.66,0.0,27.51,,0.48,4.55,,0.0,13.82,19.48,975.59,229.64,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,69.40375,1.4883333333333333,1.5245833333333334,42.40708333333333,49.53
88,88,2012-03-29,16209.0,Zch_Stampfenbachstrasse,29.32,49.53,49.41,47.31,95.36,0.0,33.58,,0.43,4.12,,0.0,14.11,19.48,970.82,199.49,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,7471,4473,1611,132,9115,4054,1419,152,243.83083333333332,1.0775,1.1354166666666667,47.68125,30.79
89,89,2012-03-30,16496.0,Zch_Stampfenbachstrasse,7.34,30.79,21.99,58.09,81.67,0.0,20.7,,0.28,3.37,,29.85,13.14,15.95,968.03,121.91,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,7471,4473,1611,132,9115,4054,1419,152,208.96916666666667,1.6195833333333332,1.6287500000000001,50.28458333333333,25.29
90,90,2012-03-31,13115.0,Zch_Stampfenbachstrasse,7.53,25.29,19.26,57.42,99.96,0.0,19.08,,0.28,2.95,,0.0,12.66,18.0,962.14,231.44,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7471,4473,1611,132,9115,4054,1419,152,193.07125,1.7612500000000002,1.7904166666666665,54.97833333333333,15.06
91,91,2012-04-01,10837.0,Zch_Stampfenbachstrasse,4.85,15.06,11.76,75.75,96.53,0.0,13.28,,0.25,2.48,,0.0,8.9,11.9,963.14,240.04,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7471,4473,1611,132,9115,4054,1419,152,44.876666666666665,2.485,2.5016666666666665,45.123333333333335,52.27
92,92,2012-04-02,15006.0,Zch_Stampfenbachstrasse,23.68,52.27,46.32,44.81,85.41,0.0,23.82,,0.44,4.27,,0.0,10.76,17.73,958.46,236.36,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,148.1775,1.5154166666666666,1.5645833333333332,43.992916666666666,48.15
93,93,2012-04-03,15575.0,Zch_Stampfenbachstrasse,14.43,48.15,36.75,49.82,79.89,0.0,24.43,,0.36,2.87,,286.35,13.3,17.75,954.77,147.81,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,192.53208333333336,1.455,1.5595833333333333,63.21416666666667,40.05
94,94,2012-04-04,15981.0,Zch_Stampfenbachstrasse,17.57,40.05,35.03,48.35,82.06,0.0,12.12,,0.37,1.88,,359.15,11.02,12.17,957.29,63.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,183.30583333333334,1.1083333333333334,1.1416666666666666,81.2675,42.1
95,95,2012-04-05,15585.0,Zch_Stampfenbachstrasse,23.86,42.1,41.14,20.33,52.35,0.0,,,0.41,1.87,,587.88,9.63,10.62,959.39,36.05,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7471,4473,1611,132,9115,4054,1419,152,97.68124999999999,1.8687500000000001,1.8775000000000002,89.55125,26.95
96,96,2012-04-06,8231.0,Zch_Stampfenbachstrasse,9.68,26.95,21.85,17.56,44.21,0.0,,,0.38,2.03,,15.8,9.9,12.6,958.75,86.45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7471,4473,1611,132,9115,4054,1419,152,100.94458333333334,1.2691666666666668,1.2820833333333332,81.03833333333334,29.91
97,97,2012-04-07,9511.0,Zch_Stampfenbachstrasse,8.6,29.91,22.54,35.52,65.71,0.0,,,0.38,2.0,,207.45,8.97,10.53,954.98,64.82,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7471,4473,1611,132,9115,4054,1419,152,186.87249999999997,1.1591666666666667,1.2254166666666666,78.92041666666667,17.19
98,98,2012-04-08,7502.0,Zch_Stampfenbachstrasse,4.01,17.19,12.21,65.91,79.07,0.0,,,0.25,1.87,,395.52,3.44,6.88,962.11,76.11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7471,4473,1611,132,9115,4054,1419,152,159.58166666666668,1.7191666666666665,1.7854166666666667,75.38791666666667,20.56
99,99,2012-04-09,8298.0,Zch_Stampfenbachstrasse,4.72,20.56,14.54,60.89,78.81,0.0,,,0.26,2.35,,3.57,6.23,10.27,959.97,121.05,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,175.36125,2.2379166666666666,2.245833333333333,62.88999999999999,27.97
100,100,2012-04-10,15009.0,Zch_Stampfenbachstrasse,14.25,27.97,26.05,59.01,94.66,0.0,,,0.3,2.59,,16.2,12.69,19.32,950.49,232.8,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,204.04958333333332,1.7858333333333334,1.8533333333333333,55.602916666666665,26.44
101,101,2012-04-11,15511.0,Zch_Stampfenbachstrasse,9.68,26.44,21.58,56.02,85.98,0.0,8.03,,0.28,1.72,,590.47,7.21,10.73,952.06,74.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,212.54875,2.282083333333333,2.3054166666666664,81.465,28.73
102,102,2012-04-12,15469.0,Zch_Stampfenbachstrasse,13.81,28.73,26.1,49.3,76.17,0.0,8.62,,0.3,1.97,,570.43,7.16,10.77,953.83,104.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7471,4473,1611,132,9115,4054,1419,152,199.01791666666668,2.0404166666666668,2.061666666666667,79.72625000000001,32.91
103,103,2012-04-13,15831.0,Zch_Stampfenbachstrasse,18.48,32.91,32.03,58.93,78.0,0.0,8.32,,0.36,1.99,,190.57,8.56,11.32,953.3,157.19,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7471,4473,1611,132,9115,4054,1419,152,88.20416666666667,1.4691666666666665,1.4887499999999998,68.86874999999999,31.87
104,104,2012-04-14,12108.0,Zch_Stampfenbachstrasse,10.54,31.87,25.12,40.55,57.49,0.0,20.89,,0.33,2.33,,167.93,8.61,9.98,949.15,62.98,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7471,4473,1611,132,9115,4054,1419,152,78.47625000000001,1.5208333333333333,1.5279166666666668,72.02208333333333,22.73
105,105,2012-04-15,8916.0,Zch_Stampfenbachstrasse,5.02,22.73,15.91,58.82,66.63,0.0,18.35,,0.28,2.18,,542.79,7.99,9.03,951.38,19.67,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7471,4473,1611,132,9115,4054,1419,152,50.2825,2.2104166666666667,2.212083333333333,79.7825,36.93
106,106,2012-04-16,10378.0,Zch_Stampfenbachstrasse,17.26,36.93,33.15,46.79,70.77,0.0,14.9,,0.33,1.95,,802.95,6.03,6.9,962.87,60.77,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,42.132083333333334,1.8920833333333336,1.8979166666666665,83.06458333333333,32.99
107,107,2012-04-17,16302.0,Zch_Stampfenbachstrasse,16.7,32.99,30.64,50.57,82.51,0.0,17.57,,0.35,2.45,,16.63,7.43,11.22,960.23,233.96,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,141.36166666666668,1.6666666666666667,1.6995833333333332,60.614583333333336,32.73
108,108,2012-04-18,16071.0,Zch_Stampfenbachstrasse,12.13,32.73,26.84,56.57,82.37,0.0,13.36,,0.32,2.2,,262.4,7.51,10.15,948.98,130.42,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,187.6654166666667,2.3716666666666666,2.3895833333333334,72.51916666666666,30.93
109,109,2012-04-19,16155.0,Zch_Stampfenbachstrasse,13.88,30.93,27.3,58.59,87.27,0.0,9.7,,0.3,2.54,,94.69,8.9,12.6,944.43,163.47,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7471,4473,1611,132,9115,4054,1419,152,233.49,1.3995833333333332,1.45625,66.135,23.99
110,110,2012-04-20,16260.0,Zch_Stampfenbachstrasse,8.33,23.99,19.22,66.99,81.22,0.0,8.45,,0.28,2.05,,151.05,8.39,10.62,950.03,125.59,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7471,4473,1611,132,9115,4054,1419,152,227.69875,1.89875,1.925,68.50291666666666,9.21
111,111,2012-04-21,12260.0,Zch_Stampfenbachstrasse,2.33,9.21,6.68,80.03,95.42,0.0,4.47,,0.21,2.01,,343.1,10.02,15.53,954.31,189.38,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7471,4473,1611,132,9115,4054,1419,152,217.05791666666667,3.0729166666666665,3.10375,62.421666666666674,6.94
112,112,2012-04-22,7762.0,Zch_Stampfenbachstrasse,1.83,6.94,5.1,84.01,90.87,0.0,3.61,,0.2,1.85,,225.82,7.93,10.93,959.9,184.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7471,4473,1611,132,9115,4054,1419,152,239.16875000000002,2.810416666666667,2.856666666666667,70.20041666666667,24.39
113,113,2012-04-23,14241.0,Zch_Stampfenbachstrasse,10.87,24.39,21.47,64.05,86.95,0.0,7.96,,0.28,2.06,,362.18,9.08,13.25,955.46,174.92,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,226.79999999999998,1.1300000000000001,1.2145833333333333,69.53,18.55
114,114,2012-04-24,14763.0,Zch_Stampfenbachstrasse,6.72,18.55,15.08,75.67,103.86,0.0,7.34,,0.23,1.83,,306.58,8.53,10.75,951.21,136.25,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,237.60833333333332,3.375833333333333,3.4204166666666667,71.58166666666666,45.19
115,115,2012-04-25,15167.0,Zch_Stampfenbachstrasse,20.19,45.19,39.82,45.71,87.3,0.0,12.38,,0.41,2.84,,0.0,10.84,15.62,955.12,197.63,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,148.92041666666668,1.1920833333333334,1.2616666666666667,61.06,45.05
116,116,2012-04-26,15311.0,Zch_Stampfenbachstrasse,27.33,45.05,45.47,49.87,94.29,0.0,16.37,,0.44,3.03,,0.0,15.55,22.83,958.17,298.17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7471,4473,1611,132,9115,4054,1419,152,164.57500000000002,1.3120833333333333,1.3741666666666665,50.475,43.7
117,117,2012-04-27,15827.0,Zch_Stampfenbachstrasse,18.94,43.7,38.03,56.9,100.53,0.0,21.89,,0.42,3.02,,0.0,17.43,23.82,964.43,266.28,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7471,4473,1611,132,9115,4054,1419,152,65.97458333333334,1.43625,1.4645833333333333,54.02166666666667,24.42
118,118,2012-04-28,12466.0,Zch_Stampfenbachstrasse,6.61,24.42,18.07,73.12,112.71,0.0,27.01,,0.31,2.35,,0.0,21.83,28.93,960.93,285.72,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7471,4473,1611,132,9115,4054,1419,152,115.82375,3.932916666666667,3.9379166666666667,38.92916666666667,7.21
119,119,2012-04-29,9727.0,Zch_Stampfenbachstrasse,1.97,7.21,5.35,102.15,115.94,0.0,15.62,,0.19,2.03,,0.0,22.02,24.62,957.44,217.73,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7471,4473,1611,132,9115,4054,1419,152,218.00958333333332,3.9250000000000003,3.975,34.70375,26.85
120,120,2012-04-30,13032.0,Zch_Stampfenbachstrasse,9.57,26.85,21.72,70.02,93.14,0.0,15.5,,0.28,2.24,,0.0,17.0,22.95,962.04,169.1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,113.51625,2.1925,2.2254166666666664,52.91208333333333,10.63
121,121,2012-05-01,7120.0,Zch_Stampfenbachstrasse,2.9,10.63,7.88,94.6,108.45,0.0,7.4,,0.21,2.12,,95.47,15.2,18.47,965.76,168.91,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,211.11291666666668,1.3845833333333333,1.4349999999999998,55.123333333333335,17.16
122,122,2012-05-02,14556.0,Zch_Stampfenbachstrasse,5.86,17.16,13.68,71.73,99.44,0.0,11.24,,0.23,1.84,,68.53,14.59,17.93,964.34,243.42,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,230.8345833333333,2.32875,2.4208333333333334,65.90166666666667,29.63
123,123,2012-05-03,14568.0,Zch_Stampfenbachstrasse,10.54,29.63,23.95,71.29,103.64,0.0,13.06,,0.29,2.32,,0.0,15.39,20.25,962.61,269.25,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7471,4473,1611,132,9115,4054,1419,152,240.42708333333334,1.2220833333333332,1.2541666666666667,56.249583333333334,30.92
124,124,2012-05-04,15171.0,Zch_Stampfenbachstrasse,13.55,30.92,27.03,69.24,113.16,0.0,15.37,,0.3,1.79,,99.43,16.89,22.38,956.77,296.37,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,7471,4473,1611,132,9115,4054,1419,152,236.88250000000002,1.1275,1.175,51.385416666666664,16.44
125,125,2012-05-05,11934.0,Zch_Stampfenbachstrasse,4.93,16.44,12.55,79.1,94.68,0.0,7.85,,0.23,1.13,,692.33,13.2,16.17,956.86,139.62,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7471,4473,1611,132,9115,4054,1419,152,185.60791666666668,1.9704166666666667,2.0395833333333333,77.65541666666667,15.43
126,126,2012-05-06,9761.0,Zch_Stampfenbachstrasse,4.83,15.43,11.94,71.96,90.61,0.0,4.73,,0.23,1.07,,308.06,11.86,14.25,960.66,135.48,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,7471,4473,1611,132,9115,4054,1419,152,179.98791666666668,1.69625,1.7991666666666666,77.80875,36.75
127,127,2012-05-07,14561.0,Zch_Stampfenbachstrasse,20.08,36.75,35.32,50.7,83.9,0.0,9.15,,0.34,1.37,,100.9,13.07,17.0,966.55,190.3,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,178.33791666666664,0.8929166666666667,0.9716666666666667,68.39375,35.03
