Datum,TotalDailyTraffic,Street,NO,NO2,NOx,O3,O3_max_h1,O3_nb_h1>120,PM10,PM2.5,CO,SO2,PN
2019-09-30,14250.0,Zch_Stampfenbachstrasse,4.74,16.04,12.19,52.76,78.25,0.0,8.95,5.17,0.17,0.42,12775.3
2019-10-01,14638.0,Zch_Stampfenbachstrasse,13.67,23.28,23.13,41.07,75.82,0.0,10.58,6.03,0.2,0.53,15328.7
2019-10-02,14909.0,Zch_Stampfenbachstrasse,3.57,12.93,9.62,52.72,70.13,0.0,5.82,4.34,0.15,0.38,10821.07
2019-10-03,14907.0,Zch_Stampfenbachstrasse,17.9,33.05,31.63,34.59,62.21,0.0,8.92,6.12,0.25,0.88,21969.06
2019-10-04,15334.0,Zch_Stampfenbachstrasse,9.49,24.84,20.6,30.29,52.15,0.0,9.81,6.77,0.21,0.59,17351.99
2019-10-05,13071.0,Zch_Stampfenbachstrasse,3.81,12.61,9.64,45.04,56.76,0.0,6.59,5.12,0.16,0.32,10214.07
2019-10-06,11064.0,Zch_Stampfenbachstrasse,6.02,14.85,12.59,28.37,59.63,0.0,10.35,8.13,0.2,0.5,10433.08
2019-10-07,12824.0,Zch_Stampfenbachstrasse,9.31,24.39,20.22,37.56,,,8.26,5.71,0.23,0.53,15426.5
2019-10-08,13012.0,Zch_Stampfenbachstrasse,8.32,25.23,19.86,24.27,40.97,0.0,9.91,6.03,0.23,0.54,17829.37
2019-10-09,13445.0,Zch_Stampfenbachstrasse,5.79,19.11,14.63,43.77,68.58,0.0,6.03,4.6,0.17,0.28,12339.96
2019-10-10,13636.0,Zch_Stampfenbachstrasse,3.03,13.21,9.33,51.73,63.83,0.0,7.53,4.96,0.18,0.38,9690.15
2019-10-11,14184.0,Zch_Stampfenbachstrasse,34.19,36.53,46.52,19.14,52.44,0.0,11.44,7.18,0.35,0.64,21874.45
2019-10-12,11399.0,Zch_Stampfenbachstrasse,12.04,26.41,23.46,27.3,68.87,0.0,10.84,6.79,0.28,0.7,16443.98
2019-10-13,9892.0,Zch_Stampfenbachstrasse,4.1,19.94,13.72,34.67,63.53,0.0,11.16,6.89,0.25,0.59,13424.75
2019-10-14,12808.0,Zch_Stampfenbachstrasse,30.28,40.09,45.24,20.8,53.14,0.0,18.2,10.56,0.38,0.86,20189.56
2019-10-15,13382.0,Zch_Stampfenbachstrasse,14.22,25.1,24.52,36.09,75.82,0.0,12.6,8.13,0.25,0.59,16055.7
2019-10-16,13955.0,Zch_Stampfenbachstrasse,10.97,26.72,22.77,41.76,65.25,0.0,8.55,5.42,0.27,0.52,20099.08
2019-10-17,13730.0,Zch_Stampfenbachstrasse,13.28,27.83,25.2,30.51,69.3,0.0,10.75,6.52,0.26,0.71,16677.73
2019-10-18,14308.0,Zch_Stampfenbachstrasse,14.32,30.63,27.5,24.2,51.74,0.0,10.19,6.68,0.27,0.67,18048.24
2019-10-19,11068.0,Zch_Stampfenbachstrasse,8.35,21.38,17.88,28.2,49.3,0.0,8.67,6.55,0.23,0.56,15686.57
2019-10-20,9764.0,Zch_Stampfenbachstrasse,13.48,20.13,21.33,8.34,17.94,0.0,17.68,13.6,0.29,0.6,12737.68
2019-10-21,13225.0,Zch_Stampfenbachstrasse,20.12,26.64,30.06,19.91,48.21,0.0,13.7,9.36,0.28,0.61,16122.27
2019-10-22,14537.0,Zch_Stampfenbachstrasse,22.15,28.03,32.41,11.34,38.67,0.0,18.37,12.87,0.33,0.66,19038.35
2019-10-23,14819.0,Zch_Stampfenbachstrasse,21.97,27.19,31.83,9.67,18.64,0.0,26.7,19.35,0.33,0.77,18713.89
2019-10-24,15146.0,Zch_Stampfenbachstrasse,28.26,32.68,39.75,11.96,46.63,0.0,19.95,12.32,0.36,0.77,23906.89
2019-10-25,15639.0,Zch_Stampfenbachstrasse,26.96,39.96,42.51,22.23,57.6,0.0,13.07,8.29,0.34,0.77,23036.22
2019-10-26,12587.0,Zch_Stampfenbachstrasse,30.71,35.26,43.06,8.09,34.64,0.0,18.02,13.07,0.43,0.48,20351.36
2019-10-27,11239.0,Zch_Stampfenbachstrasse,17.13,29.18,28.99,22.08,67.47,0.0,15.99,11.0,0.36,0.79,16532.4
2019-10-28,13660.0,Zch_Stampfenbachstrasse,16.3,30.56,29.05,12.53,26.42,0.0,14.12,10.09,0.27,0.73,12827.6
2019-10-29,14649.0,Zch_Stampfenbachstrasse,18.29,24.72,27.59,12.77,30.24,0.0,10.93,8.79,0.26,0.56,15723.31
2019-10-30,15086.0,Zch_Stampfenbachstrasse,15.23,25.99,25.8,15.75,33.36,0.0,11.31,9.14,0.24,0.71,12590.33
2019-10-31,15656.0,Zch_Stampfenbachstrasse,21.26,24.34,29.77,7.81,18.57,0.0,14.38,11.01,0.3,1.03,13178.68
2019-11-01,15992.0,Zch_Stampfenbachstrasse,31.24,26.56,38.93,8.3,37.12,0.0,19.17,13.99,0.36,1.3,14675.34
2019-11-02,12618.0,Zch_Stampfenbachstrasse,3.27,15.48,10.72,32.81,63.84,0.0,7.94,5.72,0.21,1.02,9975.74
2019-11-03,10179.0,Zch_Stampfenbachstrasse,3.83,13.8,10.29,48.84,71.75,0.0,5.5,4.21,0.18,0.98,9810.09
2019-11-04,13578.0,Zch_Stampfenbachstrasse,3.98,14.13,10.58,49.08,63.59,0.0,7.05,4.24,0.18,0.89,8562.52
2019-11-05,14444.0,Zch_Stampfenbachstrasse,13.59,28.55,25.83,40.4,61.87,0.0,6.79,4.73,0.24,1.07,19388.23
2019-11-06,14585.0,Zch_Stampfenbachstrasse,5.18,17.55,13.33,45.59,62.08,0.0,6.48,4.58,0.2,0.95,10852.92
2019-11-07,14804.0,Zch_Stampfenbachstrasse,11.24,23.71,21.41,28.49,53.85,0.0,8.51,5.71,0.24,1.12,13866.38
2019-11-08,15081.0,Zch_Stampfenbachstrasse,11.35,31.85,25.75,32.32,56.41,0.0,6.76,5.55,0.24,1.06,12518.49
2019-11-09,12304.0,Zch_Stampfenbachstrasse,14.9,32.44,28.91,14.83,46.27,0.0,14.05,11.29,0.3,1.47,12874.88
2019-11-10,10727.0,Zch_Stampfenbachstrasse,17.67,30.5,30.12,11.98,31.09,0.0,16.77,14.04,0.33,1.61,12849.17
2019-11-11,13546.0,Zch_Stampfenbachstrasse,9.73,24.38,20.55,22.4,35.18,0.0,17.79,13.93,0.27,1.38,11456.83
2019-11-12,14107.0,Zch_Stampfenbachstrasse,13.74,29.96,26.68,37.0,62.51,0.0,9.61,6.71,0.27,1.47,15608.39
2019-11-13,14609.0,Zch_Stampfenbachstrasse,15.35,38.88,32.64,24.04,61.6,0.0,10.61,7.28,0.28,1.65,15093.16
2019-11-14,14830.0,Zch_Stampfenbachstrasse,32.41,45.51,49.78,6.16,22.9,0.0,15.85,10.33,0.36,2.35,25534.1
2019-11-15,14691.0,Zch_Stampfenbachstrasse,20.37,40.57,37.55,12.88,44.38,0.0,13.2,9.73,0.34,1.95,15877.54
2019-11-16,12204.0,Zch_Stampfenbachstrasse,27.99,36.64,41.6,10.52,40.66,0.0,20.1,15.94,0.37,2.09,16341.63
2019-11-17,9341.0,Zch_Stampfenbachstrasse,6.19,24.02,17.52,13.23,28.26,0.0,16.01,13.58,0.3,1.41,9569.19
2019-11-18,13622.0,Zch_Stampfenbachstrasse,6.28,23.38,17.26,40.96,63.08,0.0,8.01,5.69,0.28,1.35,10076.73
2019-11-19,14402.0,Zch_Stampfenbachstrasse,39.06,48.89,56.89,8.37,38.66,0.0,15.45,10.51,0.38,2.44,23562.67
2019-11-20,14731.0,Zch_Stampfenbachstrasse,19.1,32.34,32.23,12.53,27.64,0.0,21.8,17.02,0.33,2.03,13394.91
2019-11-21,14469.0,Zch_Stampfenbachstrasse,18.42,32.81,31.93,17.01,31.32,0.0,25.32,20.18,0.3,1.37,10642.88
2019-11-22,15610.0,Zch_Stampfenbachstrasse,15.04,29.89,27.69,15.77,27.55,0.0,25.09,19.73,0.3,1.45,10694.21
2019-11-23,13005.0,Zch_Stampfenbachstrasse,26.84,41.88,43.42,3.87,9.42,0.0,14.78,11.1,0.4,2.45,20233.84
2019-11-24,10774.0,Zch_Stampfenbachstrasse,31.21,42.43,47.21,5.17,19.54,0.0,16.04,12.6,0.44,2.67,16914.38
2019-11-25,13677.0,Zch_Stampfenbachstrasse,14.07,32.51,28.28,14.53,30.56,0.0,22.28,17.35,0.31,1.35,11217.86
2019-11-26,14756.0,Zch_Stampfenbachstrasse,59.26,37.61,67.18,3.02,6.79,0.0,30.58,22.91,0.52,1.52,
2019-11-27,15329.0,Zch_Stampfenbachstrasse,13.73,25.42,24.3,27.21,60.3,0.0,12.48,9.33,0.29,1.16,
2019-11-28,15367.0,Zch_Stampfenbachstrasse,2.74,10.31,7.59,62.51,74.36,0.0,5.63,3.99,0.17,0.97,
2019-11-29,14967.0,Zch_Stampfenbachstrasse,2.83,15.43,10.34,51.14,67.65,0.0,5.34,4.32,0.19,0.97,
2019-11-30,13398.0,Zch_Stampfenbachstrasse,7.25,20.94,16.76,43.24,52.83,0.0,11.69,9.08,0.24,1.4,
2019-12-01,12091.0,Zch_Stampfenbachstrasse,12.27,29.23,25.13,15.84,28.92,0.0,16.75,13.74,0.3,1.66,
2019-12-02,13939.0,Zch_Stampfenbachstrasse,15.36,28.65,27.29,17.64,43.72,0.0,19.47,15.81,0.3,1.93,
2019-12-03,14532.0,Zch_Stampfenbachstrasse,27.31,41.81,43.76,20.73,41.41,0.0,18.87,14.34,0.34,2.39,
2019-12-04,15128.0,Zch_Stampfenbachstrasse,31.75,47.23,50.15,6.84,16.53,0.0,25.44,19.46,0.36,2.59,
2019-12-05,15386.0,Zch_Stampfenbachstrasse,15.68,35.48,31.12,8.87,21.5,0.0,24.82,19.92,0.3,1.27,
2019-12-06,15828.0,Zch_Stampfenbachstrasse,32.84,45.32,50.03,5.15,15.07,0.0,21.18,15.99,0.4,1.57,
2019-12-07,13560.0,Zch_Stampfenbachstrasse,11.61,31.77,25.92,37.94,64.15,0.0,9.97,7.29,0.29,2.02,19875.58
2019-12-08,12443.0,Zch_Stampfenbachstrasse,3.3,18.53,12.34,42.93,60.27,0.0,8.59,6.39,0.22,1.54,8409.37
2019-12-09,14237.0,Zch_Stampfenbachstrasse,1.88,9.66,6.56,63.35,76.42,0.0,6.46,4.74,0.17,1.19,5005.71
2019-12-10,15089.0,Zch_Stampfenbachstrasse,16.29,36.05,31.92,37.44,62.89,0.0,10.75,6.87,0.28,1.56,16107.48
2019-12-11,15072.0,Zch_Stampfenbachstrasse,34.98,50.16,54.27,20.01,48.35,0.0,13.25,7.92,0.34,1.97,18209.24
2019-12-12,15559.0,Zch_Stampfenbachstrasse,12.6,31.03,26.33,40.1,61.95,0.0,8.3,6.34,0.28,1.36,
2019-12-13,15805.0,Zch_Stampfenbachstrasse,5.03,19.8,14.38,54.51,76.93,0.0,7.15,5.56,0.2,1.28,8847.47
2019-12-14,13179.0,Zch_Stampfenbachstrasse,1.43,8.77,5.73,75.75,88.41,0.0,6.22,4.72,0.17,1.22,6180.62
2019-12-15,11026.0,Zch_Stampfenbachstrasse,3.26,17.11,11.56,51.23,66.73,0.0,6.29,4.83,0.2,1.43,9256.8
2019-12-16,10999.0,Zch_Stampfenbachstrasse,68.74,55.27,84.01,6.95,33.41,0.0,14.73,9.07,0.46,2.56,
2019-12-17,15068.0,Zch_Stampfenbachstrasse,87.02,53.09,97.53,2.68,7.47,0.0,21.59,14.21,0.57,2.94,
2019-12-18,15977.0,Zch_Stampfenbachstrasse,118.87,60.23,126.79,1.52,3.31,0.0,24.07,13.91,0.71,3.11,29269.89
2019-12-19,14876.0,Zch_Stampfenbachstrasse,93.39,48.4,100.18,1.98,6.09,0.0,25.42,15.83,0.62,2.13,22294.06
2019-12-20,15714.0,Zch_Stampfenbachstrasse,43.11,37.68,54.26,17.63,57.64,0.0,15.24,10.28,0.4,1.88,16855.86
2019-12-21,12416.0,Zch_Stampfenbachstrasse,8.71,27.21,21.21,38.59,65.28,0.0,7.11,5.85,0.26,1.25,12724.42
2019-12-22,9986.0,Zch_Stampfenbachstrasse,2.0,13.31,8.56,51.11,69.6,0.0,6.54,5.05,0.18,1.15,
2019-12-23,12346.0,Zch_Stampfenbachstrasse,1.82,9.4,6.37,61.36,73.21,0.0,5.36,4.02,0.18,0.96,
2019-12-24,9932.0,Zch_Stampfenbachstrasse,2.77,14.38,9.74,53.08,62.63,0.0,6.43,4.8,0.19,1.09,
2019-12-25,7064.0,Zch_Stampfenbachstrasse,2.11,9.75,6.79,62.02,74.02,0.0,8.81,5.08,0.18,1.09,5158.12
2019-12-26,7983.0,Zch_Stampfenbachstrasse,3.37,16.43,11.3,38.29,47.75,0.0,10.2,8.48,0.22,1.14,6635.06
2019-12-27,10825.0,Zch_Stampfenbachstrasse,6.5,23.53,17.52,43.7,65.55,0.0,6.54,5.65,0.24,1.09,9156.2
2019-12-28,9151.0,Zch_Stampfenbachstrasse,5.58,20.21,15.05,27.85,41.76,0.0,14.54,12.3,0.25,1.43,9599.25
2019-12-29,7757.0,Zch_Stampfenbachstrasse,8.66,25.01,20.03,22.83,34.87,0.0,19.0,15.98,0.28,1.76,12238.72
2019-12-30,10002.0,Zch_Stampfenbachstrasse,16.98,34.3,31.54,6.26,12.88,0.0,24.86,20.89,0.34,1.59,9765.36
2019-12-31,9052.0,Zch_Stampfenbachstrasse,27.1,33.88,39.44,3.47,7.88,0.0,26.73,22.68,0.39,1.47,9935.39
2020-01-01,7228.0,Zch_Stampfenbachstrasse,12.42,32.98,27.2,4.6,11.63,0.0,28.08,24.71,0.38,1.5,7113.3
2020-01-02,7460.0,Zch_Stampfenbachstrasse,7.78,27.75,20.75,8.53,17.15,0.0,17.66,15.55,0.32,1.25,4930.19
2020-01-03,10058.0,Zch_Stampfenbachstrasse,9.89,27.82,22.48,16.61,31.29,0.0,19.08,15.96,0.31,1.57,8388.29
2020-01-04,8773.0,Zch_Stampfenbachstrasse,2.44,16.58,10.63,48.37,65.96,0.0,10.28,7.04,0.21,1.61,7769.61
2020-01-05,8514.0,Zch_Stampfenbachstrasse,10.14,37.44,27.7,26.98,57.93,0.0,11.24,8.81,0.28,2.45,16970.04
2020-01-06,11674.0,Zch_Stampfenbachstrasse,38.34,41.55,52.47,7.09,16.4,0.0,22.64,18.86,0.41,1.75,14992.19
2020-01-07,12150.0,Zch_Stampfenbachstrasse,33.68,47.74,51.97,7.71,22.33,0.0,17.59,14.13,0.41,2.17,16547.94
2020-01-08,12537.0,Zch_Stampfenbachstrasse,42.3,48.38,59.21,3.98,15.32,0.0,19.96,15.77,0.43,1.86,14991.16
2020-01-09,13266.0,Zch_Stampfenbachstrasse,26.06,55.72,50.02,8.78,36.7,0.0,15.11,9.74,0.39,2.45,19081.7
2020-01-10,13602.0,Zch_Stampfenbachstrasse,2.73,14.9,9.98,61.37,77.28,0.0,7.97,5.3,0.18,1.66,8861.91
2020-01-11,11346.0,Zch_Stampfenbachstrasse,8.03,31.03,22.66,29.04,54.08,0.0,10.17,8.34,0.26,2.07,16618.63
2020-01-12,9027.0,Zch_Stampfenbachstrasse,17.2,35.23,32.21,12.1,42.63,0.0,20.08,17.12,0.32,1.88,13091.88
2020-01-13,13076.0,Zch_Stampfenbachstrasse,62.17,53.32,77.73,4.71,27.44,0.0,22.08,16.66,0.48,2.75,19953.4
2020-01-14,13600.0,Zch_Stampfenbachstrasse,32.45,49.63,51.96,16.66,55.98,0.0,15.79,10.74,0.37,2.37,16326.59
2020-01-15,13778.0,Zch_Stampfenbachstrasse,10.01,35.43,26.55,35.33,78.23,0.0,12.47,8.05,0.26,2.07,13053.37
2020-01-16,13801.0,Zch_Stampfenbachstrasse,39.01,52.48,58.72,19.97,47.17,0.0,15.67,9.82,0.4,2.7,22418.79
2020-01-17,14617.0,Zch_Stampfenbachstrasse,22.95,43.19,40.98,22.08,54.56,0.0,13.43,9.4,0.32,1.91,15237.34
2020-01-18,11513.0,Zch_Stampfenbachstrasse,4.25,20.09,13.91,51.38,69.07,0.0,,,0.23,1.39,13002.71
2020-01-19,9056.0,Zch_Stampfenbachstrasse,6.4,27.23,19.37,39.26,62.97,0.0,,,0.24,2.11,13737.61
2020-01-20,13549.0,Zch_Stampfenbachstrasse,9.71,21.68,19.12,42.94,54.88,0.0,,,0.24,1.84,11582.69
2020-01-21,13684.0,Zch_Stampfenbachstrasse,21.9,39.4,38.16,16.11,36.08,0.0,23.56,19.29,0.33,2.28,19317.21
2020-01-22,14197.0,Zch_Stampfenbachstrasse,35.83,43.93,51.7,3.52,8.41,0.0,32.78,27.36,0.42,1.81,14313.3
2020-01-23,14407.0,Zch_Stampfenbachstrasse,23.52,43.85,41.79,3.57,7.65,0.0,24.11,20.19,0.39,1.5,11568.49
2020-01-24,13883.0,Zch_Stampfenbachstrasse,53.69,51.75,70.11,2.9,8.84,0.0,33.33,24.6,0.5,1.81,17194.36
2020-01-25,11769.0,Zch_Stampfenbachstrasse,84.05,49.33,93.18,2.19,6.0,0.0,36.61,29.61,0.64,1.82,14676.47
2020-01-26,9584.0,Zch_Stampfenbachstrasse,55.18,44.35,67.43,3.91,11.72,0.0,28.05,21.24,0.58,1.72,13343.81
2020-01-27,12739.0,Zch_Stampfenbachstrasse,12.11,33.24,27.09,26.13,60.28,0.0,24.57,14.3,0.3,1.78,16639.95
2020-01-28,13657.0,Zch_Stampfenbachstrasse,2.39,12.51,8.46,65.77,80.14,0.0,7.54,5.14,0.17,1.25,5902.5
2020-01-29,14092.0,Zch_Stampfenbachstrasse,3.39,17.69,11.97,63.1,83.89,0.0,5.1,4.09,0.18,1.14,7261.01
2020-01-30,14901.0,Zch_Stampfenbachstrasse,8.5,29.34,22.16,41.24,65.57,0.0,9.59,6.28,0.23,1.36,13477.37
